"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0071453";"GO:0071453";"cellular response to oxygen levels";"46/1192";"214/14111";0,214953271028037;2,54463557674214;6,9160731306623;2,48832504627647e-09;3,86142804908539e-07;3,60509485173452e-07;"NA/ANAC102/AtZAT12/CYP81F2/ATRBOHD/AtCML37/ATL31/CBP60G/FLOT1/ASUS1/AtZAT6/PFK3/NA/DVL10/AtNUDT7/ATWRKY70/AtC3H47/ATPSK3/ETR2/ATPK19/NA/NA/HRU1/AtGDPD1/ATCAL4/CML10/AtC3H29/NA/IQM4/NA/ATPUMP5/AHB1/ATSERK4/ATLPP1/RHA2B/ADH/ATMKK9/AtPPsPase1/DUF569/LDAP1/NA/NA/AtTEM1/NA/HUP35/NA";46
"GO:0001666";"GO:0001666";"response to hypoxia";"49/1192";"239/14111";0,205020920502092;2,42705554463508;6,75861134766417;4,01459512864648e-09;5,71076157049962e-07;5,33166405681647e-07;"NA/ANAC102/AtZAT12/CYP81F2/ATRBOHD/AtCML37/ATL31/CBP60G/FLOT1/CIPK25/ASUS1/AtZAT6/PFK3/NA/CYP707A1/DVL10/AtNUDT7/ATWRKY70/AtC3H47/ATPSK3/ATEDS1/ETR2/ATPK19/NA/NA/HRU1/AtGDPD1/ATCAL4/CML10/AtC3H29/NA/IQM4/NA/ATPUMP5/AHB1/ATSERK4/ATLPP1/RHA2B/ADH/ATMKK9/AtPPsPase1/DUF569/LDAP1/NA/NA/AtTEM1/NA/HUP35/NA";49
"GO:0036293";"GO:0036293";"response to decreased oxygen levels";"49/1192";"243/14111";0,201646090534979;2,38710401303615;6,62509993918844;7,12634332521984e-09;9,35743696626943e-07;8,7362621816865e-07;"NA/ANAC102/AtZAT12/CYP81F2/ATRBOHD/AtCML37/ATL31/CBP60G/FLOT1/CIPK25/ASUS1/AtZAT6/PFK3/NA/CYP707A1/DVL10/AtNUDT7/ATWRKY70/AtC3H47/ATPSK3/ATEDS1/ETR2/ATPK19/NA/NA/HRU1/AtGDPD1/ATCAL4/CML10/AtC3H29/NA/IQM4/NA/ATPUMP5/AHB1/ATSERK4/ATLPP1/RHA2B/ADH/ATMKK9/AtPPsPase1/DUF569/LDAP1/NA/NA/AtTEM1/NA/HUP35/NA";49
"GO:0070482";"GO:0070482";"response to oxygen levels";"49/1192";"244/14111";0,200819672131148;2,37732079986797;6,59213278834982;8,20426556728906e-09;1,00033438024017e-06;9,3392917811095e-07;"NA/ANAC102/AtZAT12/CYP81F2/ATRBOHD/AtCML37/ATL31/CBP60G/FLOT1/CIPK25/ASUS1/AtZAT6/PFK3/NA/CYP707A1/DVL10/AtNUDT7/ATWRKY70/AtC3H47/ATPSK3/ATEDS1/ETR2/ATPK19/NA/NA/HRU1/AtGDPD1/ATCAL4/CML10/AtC3H29/NA/IQM4/NA/ATPUMP5/AHB1/ATSERK4/ATLPP1/RHA2B/ADH/ATMKK9/AtPPsPase1/DUF569/LDAP1/NA/NA/AtTEM1/NA/HUP35/NA";49
"GO:0002239";"GO:0002239";"response to oomycetes";"26/1192";"93/14111";0,279569892473118;3,30957277910082;6,78761630385593;2,94817092983011e-08;3,35501851814666e-06;3,13230230720195e-06;"COBL5/CBP60G/LSU2/CLT3/EXL4/NA/AtMORC7/ACD6/ARCK1/ATGSTF2/LecRK-IV.4/NA/ATHLECRK/ATWRKY70/AtRLP42/DTX18/LTPG5/PCC1/LecRK-VI.1/AtHIR2/PIC30/LecRK-IV.1/SARD1/ABCG36/RPP7/ATEXO70B2";26
"GO:0070542";"GO:0070542";"response to fatty acid";"42/1192";"202/14111";0,207920792079208;2,46138447737391;6,35447106727187;3,38220903106649e-08;3,60839426001906e-06;3,36885820594385e-06;"ATBT4/CYP96A4/ATERF-2/AtNPF5.2/LCR77/GL3/ATWRKY50/PROPEP4/anac081/PROSCOOP15/ATST2A/ADC2/AEP3/ATWRKY53/CORI3/ANS/AtSFR6/ATWRKY70/ATJRG21/ATSYP122/NA/SSL5/HR4/ATBT2/ATLOX2/AtERF#092/JAV1/AtJAC1/NA/AT-SYR1/ATWRKY54/NATA1/ATOEP16-1/TAT/ATEXT1/SS2/PROSCOOP39/CuAOalpha2/PROSCOOP13/JAZ5/ERF59/ACO4";42
"GO:0009753";"GO:0009753";"response to jasmonic acid";"41/1192";"198/14111";0,207070707070707;2,45132109687479;6,24702000039855;5,54627661502925e-08;5,56911422462055e-06;5,19941968740203e-06;"ATBT4/CYP96A4/ATERF-2/AtNPF5.2/LCR77/GL3/ATWRKY50/PROPEP4/anac081/PROSCOOP15/ATST2A/ADC2/AEP3/ATWRKY53/CORI3/ANS/AtSFR6/ATWRKY70/ATJRG21/ATSYP122/NA/SSL5/HR4/ATBT2/ATLOX2/AtERF#092/JAV1/AtJAC1/NA/AT-SYR1/ATWRKY54/NATA1/ATOEP16-1/TAT/ATEXT1/SS2/PROSCOOP39/CuAOalpha2/PROSCOOP13/JAZ5/ERF59";41
"GO:0042742";"GO:0042742";"defense response to bacterium";"64/1192";"381/14111";0,167979002624672;1,988550088957;5,94173234224467;7,00074760651837e-08;6,63904231351492e-06;6,19832273466012e-06;"eS19x/CYP81F2/AtHsp90.2/ATWRKY48/BIR1/ATERF-2/AtNPF5.2/PROSCOOP4/ARA8/CML46/ATL31/CBP60G/LSU2/ATWRKY38/NA/DSC2/NOXY2/ADR1-L2/EDS5/ATWRKY18/HAE/P3z/ATWRKY53/CRK23/CRK15/CRK13/CRK7/CRK6/SOBER1/ACD6/AtNUDT7/EARLI1/MEE54/AtPFA-DSP4/LecRK-IV.4/ATHLECRK/ACA11/ATWRKY70/ATERF#011/ATPCB/ATEDS1/AIG2/NDR1/IDL7/PBL39/LecRK-VI.1/ATL6/AtSDR3/AtPME17/PRN2/ATWRKY54/ATWRKY33/LecRK-IV.1/AS1/ATWRKY40/SARD1/ATKTI1/ABCG36/RACK1B/ADR1/PROSCOOP13/APK2A/ATEXO70B2/NIMIN-1";64
"GO:0090693";"GO:0090693";"plant organ senescence";"34/1192";"159/14111";0,213836477987421;2,53141488328901;5,89875525655406;3,37482470086969e-07;3,0320135602024e-05;2,83073938898433e-05;"GALT6/HAI1/COR78/LTI65/ANAC092/CSAP/CIPK25/anac081/DEAR4/AEP3/ANAC072/ATWRKY53/AtS40-3/AtLEA5/ATWRKY70/ANAC059/AT-TCP20/PES2/AtRLP41/LTPG14/AtCOR15A/COR15B/ATWRKY54/CV/ATSERK4/anac032/ATMKK9/PES1/anac016/AtS40-1/NA/BFN1/NSH2/MAPKKK18";34
"GO:0140546";"GO:0140546";"defense response to symbiont";"60/1192";"367/14111";0,163487738419619;1,93538211144231;5,51509127470366;4,68907241013681e-07;3,83706289634488e-05;3,58234713104933e-05;"BON/CYP81F2/AtLTP4.5/NA/BIR1/ATERF-2/PBL19/LCR77/ANAC092/CBP60G/ATDCL4/AED1/PROPEP4/AtDIP2/EDS5/ATCAD8/ATWRKY18/CRK23/CRK15/CRK13/CRK9/CRK7/CRK6/SOBER1/AtNUDT7/EARLI1/MEE54/AtSFR6/ATWRKY70/ATSYP122/ATPCB/ATEDS1/CYP71B15/NIMIN-2/LTPG5/NDR1/APUM5/MKS1/LIK1/AT-SYR1/AHG3/PBL39/ATWRKY33/NA/AS1/ATGRP7/AtC3H20/AtPNP-A/AtCAPE9/ATSERK4/ATWRKY40/PR-5/SARD1/MHA1/NA/ABCG36/NA/LRR/ERF59/NIMIN-1";60
"GO:0009409";"GO:0009409";"response to cold";"62/1192";"384/14111";0,161458333333333;1,91135783696868;5,49988885785813;4,72046402010793e-07;3,83706289634488e-05;3,58234713104933e-05;"AZF1/ATDI8/GR-RBP3/AtZAT12/COR78/LTI65/COR27/PFD5/ASUS1/AtCor6.6/KIN1/AtLEA4-5/KCS19/ATCSP2/ADC2/COR28/ACD6/EARLI1/ARCK1/AtSFR6/ATGSTF2/AtLEA5/AtPME41/THADA/LTI30/ATERF#011/ANAC062/ATBT2/ATRH9/AtSAMS3/AHG3/ATPK19/LTI6b/RCI2A/AtCOR15A/COR15B/AtC3H29/ANNAT4/ATWRKY33/ATOEP16-1/P2y/ATGRP7/ATCSP4/ABX45/ATCSP3/ERD7/ALDH5F1/ADH/ATHVA22A/AtRPK1/PROSCOOP39/AtGolS2/ANN1/ATNUP160/COR413-TM1/CER60/PROSCOOP13/ERD10/AtCOR47/ATGSTU26/iPGAM1/ERD6";62
"GO:0010150";"GO:0010150";"leaf senescence";"33/1192";"155/14111";0,212903225806452;2,52036696254601;5,78123972228594;5,56431989439632e-07;4,31740639078842e-05;4,03080398091676e-05;"GALT6/HAI1/COR78/LTI65/ANAC092/CSAP/CIPK25/anac081/DEAR4/AEP3/ANAC072/ATWRKY53/AtS40-3/AtLEA5/ATWRKY70/ANAC059/AT-TCP20/AtRLP41/LTPG14/AtCOR15A/COR15B/ATWRKY54/CV/ATSERK4/anac032/ATMKK9/PES1/anac016/AtS40-1/NA/BFN1/NSH2/MAPKKK18";33
"GO:0009636";"GO:0009636";"response to toxic substance";"30/1192";"139/14111";0,215827338129496;2,5549828593501;5,59617005494622;1,33233700741222e-06;9,83977774957721e-05;9,18658373438158e-05;"ARA8/ADH2/LSU2/LSU4/NA/NOXY2/CORI3/NA/NA/ATGSTF2/LSU1/LSU3/AtNIT3/DTX18/ATMT3/ATGSTU8/ATGSTF10/ATGSTU4/ATGSTU7/NA/ADH/DHAR2/NA/NA/ABCG36/ATH5/AtHMP04/ATGSTU26/ATGSTU24/ATGST1";30
"GO:0048584";"GO:0048584";"positive regulation of response to stimulus";"47/1192";"270/14111";0,174074074074074;2,06070407655978;5,34539214563138;1,38344854124108e-06;9,83977774957721e-05;9,18658373438158e-05;"BON/ATERF-2/ANAC092/CBP60G/AO/BBX20/ATMYB73/AtMORC7/AIRP1/ACD6/AtNUDT7/ARCK1/ATCPK4/AtSFR6/ATGID1B/ATWRKY70/ANAC062/ATPCB/LTPG5/PCC1/TAGK2/MKS1/RACK1C/PLD/AtDJ1A/SINA2/PBL39/EVR/ATGSTU4/AtCAPE9/ATNUDT6/RHA2B/ADH/DHAR2/SARD1/CAR6/LDAP1/NA/ABCG36/ATBG1/RACK1B/CAR8/RHA2A/APK2A/AIP1/ATEXO70B2/MAPKKK18";47
"GO:0098754";"GO:0098754";"detoxification";"27/1192";"119/14111";0,226890756302521;2,68595256894704;5,61004209936333;1,610576965619e-06;0,000109970195212465;0,000102670043197775;"ARA8/ADH2/LSU2/LSU4/NA/NA/NA/ATGSTF2/LSU1/LSU3/AtNIT3/DTX18/ATMT3/ATGSTU8/ATGSTF10/ATGSTU4/ATGSTU7/NA/ADH/DHAR2/NA/NA/ABCG36/AtHMP04/ATGSTU26/ATGSTU24/ATGST1";27
"GO:0080134";"GO:0080134";"regulation of response to stress";"66/1192";"440/14111";0,15;1,77571308724832;5,02128070734902;2,91100584287694e-06;0,00019111872976119;0,000178431694174724;"ROCK1/BON/ATOXS3/NA/BIR1/ATERF-2/CML46/ANAC092/CBP60G/LSU2/AO/EDS5/ATMYB73/AT-HSFB1/ATWRKY18/AtMORC7/ATWRKY53/SOBER1/ACD6/AtNUDT7/ARCK1/MPC2L/AtSFR6/AtPFA-DSP4/ATHLECRK/ATWRKY70/ATJRG21/ATSYP122/ANAC062/ATPCB/CYP71B15/NIMIN-2/AtRLP42/AtRLP41/LTPG5/PCC1/MKS1/AtDJ1A/LIK1/SINA2/AT-SYR1/IDL7/PBL39/ATWRKY58/ATWRKY54/AS1/EVR/ATGSTU4/SAG13/ATGRP7/AtCAPE9/RHA2B/ATWRKY40/ADH/NA/SARD1/LDAP1/NA/ABCG36/NA/JAZ5/RHA2A/APK2A/ATMLO2/ATEXO70B2/NIMIN-1";66
"GO:0014070";"GO:0014070";"response to organic cyclic compound";"50/1192";"303/14111";0,165016501650165;1,95347974394755;5,09629526324287;3,20575751595435e-06;0,000191903857260961;0,00017916470255178;"ATBT4/KH29/AtNPF5.2/PROSCOOP4/ATWRKY38/anac081/PROSCOOP15/BBX20/EDS5/AEP3/ATWRKY18/ATWRKY53/CRK9/AtS40-3/ACD6/AtPME41/ATWRKY70/ATSYP122/NA/SSL5/HR4/ATBT2/ATEDS1/PCC1/JMJ30/ATGRP-5/AT-SYR1/ATWRKY54/LecRK-IV.1/ATGRP23/ATGSTU7/TAT/AtCAPE9/LURP1/ATSERK4/ATGRP-3/ATNUDT6/ATWRKY40/ADH/ATEXT1/DHAR2/ATKTI1/PROSCOOP40/PROSCOOP39/ABCG36/CuAOalpha2/PROSCOOP13/AtWAK1/AtRDR1/NA";50
"GO:0031347";"GO:0031347";"regulation of defense response";"50/1192";"303/14111";0,165016501650165;1,95347974394755;5,09629526324287;3,20575751595435e-06;0,000191903857260961;0,00017916470255178;"BON/NA/BIR1/ATERF-2/CML46/ANAC092/CBP60G/LSU2/AO/EDS5/ATWRKY18/AtMORC7/ATWRKY53/SOBER1/ACD6/AtNUDT7/ARCK1/AtSFR6/AtPFA-DSP4/ATHLECRK/ATWRKY70/ATJRG21/ATSYP122/ATPCB/CYP71B15/NIMIN-2/AtRLP42/LTPG5/PCC1/MKS1/LIK1/AT-SYR1/PBL39/ATWRKY58/ATWRKY54/AS1/EVR/ATGSTU4/SAG13/ATGRP7/ATWRKY40/SARD1/NA/ABCG36/NA/JAZ5/APK2A/ATMLO2/ATEXO70B2/NIMIN-1";50
"GO:0006979";"GO:0006979";"response to oxidative stress";"59/1192";"380/14111";0,155263157894737;1,83801880960791;5,03015846472127;3,26022956096535e-06;0,000191903857260961;0,00017916470255178;"ATBT4/GRXC1/AtZAT12/ATOXS3/COR78/ATDSS1(V)/AtCML37/ANAC092/NA/ATFC-I/NA/BolA2/PRX52/APX5/ADC2/ATWRKY53/CRK7/CRK6/ATMSRB9/AT-HSFA4A/AtNUDT7/MEE54/AtLEA5/ATWRKY70/AtHMP31/ATPCB/ATBT2/ATEDS1/ANAC059/NA/ATACP5/AtDJ1A/NA/B14/IDL7/ATLACS6/NA/HRG1/CML10/ATWRKY54/CV/AtC3H20/AtOPR3/VQ10/ADH/DHAR2/ATKTI1/ATLOX4/AtGolS2/NA/ATH5/ANN1/NA/NA/HUP35/NA/LRR/BIP3/ATGST1";59
"GO:0000302";"GO:0000302";"response to reactive oxygen species";"30/1192";"148/14111";0,202702702702703;2,3996122800653;5,19919873671859;5,18863787858939e-06;0,000295233495291736;0,000275635008708222;"ATBT4/COR78/ATDSS1(V)/AtCML37/ANAC092/APX5/ATWRKY53/CRK7/CRK6/AT-HSFA4A/AtNUDT7/AtLEA5/ATWRKY70/AtHMP31/ATBT2/ATEDS1/ANAC059/NA/ATACP5/IDL7/ATLACS6/HRG1/ATWRKY54/AtOPR3/ADH/DHAR2/ATKTI1/ATLOX4/HUP35/BIP3";30
"GO:0009967";"GO:0009967";"positive regulation of signal transduction";"20/1192";"82/14111";0,24390243902439;2,8873383532493;5,20631594229438;1,12961296473205e-05;0,00062201591316052;0,000580724627709449;"CBP60G/ATMYB73/AIRP1/ATCPK4/ATGID1B/ATWRKY70/ANAC062/TAGK2/RACK1C/PLD/ATNUDT6/RHA2B/DHAR2/CAR6/ATBG1/RACK1B/CAR8/RHA2A/AIP1/MAPKKK18";20
"GO:0010647";"GO:0010647";"positive regulation of cell communication";"20/1192";"83/14111";0,240963855421687;2,85255114417401;5,14160322865514;1,37167012246738e-05;0,000709527545167217;0,00066242697461423;"CBP60G/ATMYB73/AIRP1/ATCPK4/ATGID1B/ATWRKY70/ANAC062/TAGK2/RACK1C/PLD/ATNUDT6/RHA2B/DHAR2/CAR6/ATBG1/RACK1B/CAR8/RHA2A/AIP1/MAPKKK18";20
"GO:0023056";"GO:0023056";"positive regulation of signaling";"20/1192";"83/14111";0,240963855421687;2,85255114417401;5,14160322865514;1,37167012246738e-05;0,000709527545167217;0,00066242697461423;"CBP60G/ATMYB73/AIRP1/ATCPK4/ATGID1B/ATWRKY70/ANAC062/TAGK2/RACK1C/PLD/ATNUDT6/RHA2B/DHAR2/CAR6/ATBG1/RACK1B/CAR8/RHA2A/AIP1/MAPKKK18";20
"GO:0045333";"GO:0045333";"cellular respiration";"26/1192";"129/14111";0,201550387596899;2,38597107330524;4,80343101479915;2,40295591379138e-05;0,00120642521907114;0,00112633908776475;"COX1/NDHB.2/NDHA/NDHF/SDHAF4/SDH7/NA/NA/NA/ATCSP2/NA/NA/SDH7/NA/IDH-VI/FUM1/SDH8/HRG1/AtPNP-A/IDH-II/ADH/ATPEPC1/NA/NA/ATCYTC-A/NA";26
"GO:0006869";"GO:0006869";"lipid transport";"20/1192";"88/14111";0,227272727272727;2,69047437461867;4,83188563316742;3,42991328018145e-05;0,00167281770550564;0,00156177103945706;"LTP3/ALA1/NA/GLTP/LTP5/ABCA7/ALA10/LTPG5/FAX6/ALIS1/LTPG14/AtLtpI-5/NA/NA/ALA5/NA/NA/GLES1/ALA4/ACA.l";20
"GO:0002376";"GO:0002376";"immune system process";"47/1192";"305/14111";0,154098360655738;1,82422983826604;4,42029753482837;3,88029381061733e-05;0,00183990598186772;0,00171776749393995;"BON/CYP81F2/NA/BIR1/ATERF-2/PBL19/ANAC092/ATDCL4/PROPEP4/EDS5/ATCAD8/CRK23/CRK15/CRK13/CRK7/CRK6/SOBER1/B120/AtNUDT7/EARLI1/ARCK1/MEE54/CRK40/CRK36/ATWRKY70/ATSYP122/ATPCB/ATEDS1/LTPG5/NDR1/MKS1/LIK1/PUB24/AT-SYR1/PBL39/AS1/AtPUB23/ATGRP7/AtCAPE9/ATSERK4/ARK1/MHA1/NA/ABCG36/NA/RDA2/LRR";47
