"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0070482";"GO:0070482";"response to oxygen levels";"66/1710";"244/14111";0,270491803278689;2,23211101524303;7,20919385690215;1,37799603245286e-10;2,3375823605064e-08;2,08215859831873e-08;"NA/AtZAT12/AtXTH22/CYP81F2/PBP1/ATRBOHD/AtCML37/HYP1/ATL31/CBP60G/FLOT1/ATBCB/NA/NA/NA/NHL3/NA/CMI1/DIC2/NA/DVL10/AtNUDT7/ATWRKY70/AtC3H47/ATPAD4/ATPSK3/ATEDS1/ZAT7/AT-POX/ATMYB30/NA/AtGDPD1/ATWRKY46/ATCAL4/CML10/AtC3H29/ATHSPRO2/PLA/IQM4/NA/ATPUMP5/AHB1/CBP1/ATSERK4/ATLPP1/NA/ATMKK9/TN11/TN9/TN8/TN7/DUF569/AtRAV2/NA/TN3/EXL1/NA/MPSR1/AtTEM1/NA/HUP35/SNIPER1/AtRAV1/NA/SAP2/NA";66
"GO:0006260";"GO:0006260";"DNA replication";"46/1710";"146/14111";0,315068493150685;2,59995994552592;7,21602911092298;4,17501631584629e-10;6,49215037114097e-08;5,7827638269485e-08;"ICU2/NA/ATIM/EMB2812/MCM3/MCM6/POLA3/ATXR6/ATDPB2/ATRAD51/ABAP1/AtMYB3R4/NA/ATORC1A/ATORC1B/MCM7/NA/DEL1/EOL1/ATTSO2/CDC45/ATRPA32B/NA/PYM/ETG1/CDKB1;2/ATORC2/ATCDT1A/ATCDC6/ATPCNA2/NF-YB11/ATRPA2/ATRNR1/MCM10/MCM4/MCM5/ATORC4/EMB2814/ATMCM2/NA/ATORC6/CVP1/ATRECQ4A/POLD4/emb2411/ATPCNA1";46
"GO:0042742";"GO:0042742";"defense response to bacterium";"88/1710";"381/14111";0,230971128608924;1,90598455894768;6,65704087274524;1,03186783770074e-09;1,48112721934582e-07;1,3192868953275e-07;"eS19x/CYP81F2/AtHsp90.2/ATERF-2/ATWRKY8/AtNPF5.2/PROSCOOP4/ARA8/CML46/ATL31/CBP60G/SZE1/LSU2/ATWRKY38/AtGH3.12/NOXY2/NHL3/AT-HSC70-1/EDS5/SSN2/ATWRKY18/ATR4/LecRK-V.9/ATMEK1/P3z/AtNHR2B/ATWRKY53/CRK23/CRK13/CRK10/CRK6/SOBER1/AtRLP51/ACD6/AtNUDT7/MEE54/CRK34/ATGSL05/LecRK-IV.4/ACA11/SIB1/ATWRKY70/H2A.Z/ATPAD4/ZAR1/ATERF#011/ATEDS1/CRK4/AT-POX/AIG2/NDR1/ATPME3/IDL7/PBL39/RPP0B/AtSDR3/ATWRKY46/AtPME17/BGLU26/PRN2/PYM/ATWRKY54/ATHSPRO2/ATWRKY33/LecRK-IV.1/AS1/AtRLP23/TET8/AHK4/ATWRKY40/SARD1/HWI1/CKRC1/cICDH/ABCG36/H2A.Z/NA/RACK1B/RKL1/ADR1/PROSCOOP13/ATCLH1/AtMYB51/CBRLK1/AtCRT3/ATEXO70B2/NIMIN-1/VAD1";88
"GO:0010948";"GO:0010948";"negative regulation of cell cycle process";"24/1710";"55/14111";0,436363636363636;3,60089314194577;7,17639257754188;4,98401308335988e-09;6,64297743824967e-07;5,91711026964305e-07;"NA/ATIM/ATATR/ASF1B/NA/AtFANCD2/ATORC1A/ATORC1B/FBL17/DEL1/FIGL1/AtMAD2/BUB3.1/ATMSH2/ATRAD9/NA/ATCDT1A/ATCDC6/DRS1/NA/NA/At-FANCM/CVP1/ATWEE1";24
"GO:0002181";"GO:0002181";"cytoplasmic translation";"28/1710";"73/14111";0,383561643835616;3,1651686293359;6,88705807863871;8,93884778826406e-09;1,11199266486005e-06;9,90487063696067e-07;"uL24y/eL31x/P1y/eL22y/eL36x/uL2x/eL15y/eL15z/uL6x/P1z/eL33x/eL24y/uL24z/P2w/uS14z/EIF4A1/RPP0B/eL29z/eL29y/eL22z/eL36z/P2z/P2y/eL31z/eL33y/NA/eL33z/eL33w";28
"GO:0045786";"GO:0045786";"negative regulation of cell cycle";"24/1710";"57/14111";0,421052631578947;3,4745460141582;6,95130261778738;1,18191343062701e-08;1,37840653846875e-06;1,22779033352635e-06;"NA/ATIM/ATATR/ASF1B/NA/AtFANCD2/ATORC1A/ATORC1B/FBL17/DEL1/FIGL1/AtMAD2/BUB3.1/ATMSH2/ATRAD9/NA/ATCDT1A/ATCDC6/DRS1/NA/NA/At-FANCM/CVP1/ATWEE1";24
"GO:0006261";"GO:0006261";"DNA-templated DNA replication";"40/1710";"133/14111";0,300751879699248;2,48181858154157;6,37575392807265;2,48725740145552e-08;2,7301307712447e-06;2,43181389281626e-06;"ICU2/NA/ATIM/EMB2812/MCM3/MCM6/POLA3/ATDPB2/ATRAD51/ABAP1/AtMYB3R4/NA/ATORC1A/ATORC1B/MCM7/NA/DEL1/EOL1/CDC45/NA/PYM/ETG1/CDKB1;2/ATCDT1A/ATCDC6/ATPCNA2/NF-YB11/MCM10/MCM4/MCM5/ATORC4/EMB2814/ATMCM2/NA/ATORC6/CVP1/ATRECQ4A/POLD4/emb2411/ATPCNA1";40
"GO:0009751";"GO:0009751";"response to salicylic acid";"47/1710";"170/14111";0,276470588235294;2,28144822841417;6,2418276171769;2,94997043307471e-08;3,05813601562078e-06;2,72397854609647e-06;"KH29/ANK/AtNPF5.2/PROSCOOP4/ATWRKY38/AtMYB3R4/anac081/NHL3/SAI-LLP1/EDS5/BT5/ATWRKY18/ATWRKY53/ACD6/DLO1/CPK31/ATGSL05/BAP1/ATWRKY70/ATPAD4/ATSYP122/AtBCS1/HR4/ATBT2/ATEDS1/CRK4/PCC1/ATGRP-5/AT-SYR1/ATWRKY46/ATWRKY54/ATHSPRO2/LecRK-IV.1/ATGRP23/LURP1/ATGRP-3/ATNUDT6/ATWRKY40/PROSCOOP40/PROSCOOP39/CuAOalpha2/GRX480/PROSCOOP13/WAK2/AtWAK1/CBRLK1/VAD1";47
"GO:0031570";"GO:0031570";"DNA integrity checkpoint signaling";"15/1710";"26/14111";0,576923076923077;4,76079622132254;7,12723795119556;3,51567125428367e-08;3,45275924236491e-06;3,07548194488306e-06;"NA/ATIM/ATATR/NA/AtFANCD2/ATORC1A/ATORC1B/FBL17/ATRAD9/NA/ATCDT1A/ATCDC6/DRS1/NA/ATWEE1";15
"GO:0002239";"GO:0002239";"response to oomycetes";"31/1710";"93/14111";0,333333333333333;2,75068226120858;6,28983113627637;6,8537160003792e-08;6,39451702835379e-06;5,69579871820987e-06;"COBL5/ANQ1/CBP60G/LSU2/ATBCB/NA/ATMKK2/LecRK-V.9/AtMORC7/AtRLP51/ACD6/ARCK1/DLO1/ATGSTF2/LecRK-IV.4/NA/ATWRKY70/DTX18/LTPG5/PCC1/NA/AtHIR2/PIC30/LecRK-IV.1/AtRLP23/ATGSTF3/SARD1/ABCG36/RPP7/ATEXO70B2/NA";31
"GO:0000075";"GO:0000075";"cell cycle checkpoint signaling";"19/1710";"42/14111";0,452380952380952;3,73306878306878;6,58683524110503;9,81979911029968e-08;8,72559292372343e-06;7,77216180208682e-06;"NA/ATIM/ATATR/ASF1B/NA/AtFANCD2/ATORC1A/ATORC1B/FBL17/AtMAD2/BUB3.1/ATRAD9/NA/ATCDT1A/ATCDC6/DRS1/NA/NA/ATWEE1";19
"GO:1901988";"GO:1901988";"negative regulation of cell cycle phase transition";"19/1710";"43/14111";0,441860465116279;3,64625322997416;6,45331192341285;1,56020154675474e-07;1,32333458465652e-05;1,17873600111279e-05;"NA/ATIM/ATATR/ASF1B/NA/AtFANCD2/ATORC1A/ATORC1B/FBL17/AtMAD2/BUB3.1/ATRAD9/NA/ATCDT1A/ATCDC6/DRS1/NA/NA/ATWEE1";19
"GO:0042343";"GO:0042343";"indole glucosinolate metabolic process";"12/1710";"19/14111";0,631578947368421;5,2118190212373;6,82171220095149;2,14460411739526e-07;1,7399266448085e-05;1,54980773517946e-05;"CYP81F2/ARA8/ATR4/MIK2/ATWRKY70/BGLU26/IGMT5/ABCG36/ATGSTU13/IGMT2/IGMT1/AtMYB51";12
"GO:0044770";"GO:0044770";"cell cycle phase transition";"31/1710";"103/14111";0,300970873786408;2,48362573099415;5,61161814677915;8,9130719347168e-07;6,92991342924231e-05;6,17269323899905e-05;"NA/ATIM/CYCA3;1/ATATR/ASF1B/CYCD4;2/CYC1BAT/CYC1/NA/AtFANCD2/ATORC1A/ATORC1B/FBL17/AtMAD2/BUB3.1/BRU1/ATRAD9/NA/CDKB1;2/ATCDT1A/ATCDC6/CYCB1;4/CYCJ18/DRS1/NA/NA/UBC20/CYCA3;2/CYCA1;1/CDKB2;2/ATWEE1";31
"GO:0000076";"GO:0000076";"DNA replication checkpoint signaling";"10/1710";"15/14111";0,666666666666667;5,50136452241715;6,47701758312767;1,12285984023556e-06;8,20777114038238e-05;7,31092154942392e-05;"NA/ATIM/ATORC1A/ATORC1B/ATRAD9/NA/ATCDT1A/ATCDC6/NA/ATWEE1";10
"GO:0006302";"GO:0006302";"double-strand break repair";"36/1710";"130/14111";0,276923076923077;2,28518218623482;5,46638811954892;1,14363370659133e-06;8,20777114038238e-05;7,31092154942392e-05;"NA/ATRPA70D/EMB2812/MCM3/MCM6/ATATR/ASF1B/RAD5/ATRAD51/ATRPA70B/BIN5/ATBRCA2(V)/SSN2/AtCTF7/ATBRCA1/AtFANCD2/BCP1/MCM7/BRCA2(IV)/ATRAD21.2/ATCOM1/ATSNM1/CDC45/ATRAD54/AtTK1a/ATRPA32B/ATRPA2/MCM4/MCM5/FAS1/ATMCM2/At-FANCM/NA/NA/ATRECQ4A/ATBARD1";36
"GO:0014070";"GO:0014070";"response to organic cyclic compound";"66/1710";"303/14111";0,217821782178218;1,79747553702739;5,2108251802346;1,21162136539479e-06;8,37364988083955e-05;7,45867499398976e-05;"AtXTH22/KH29/ANK/THE1/AtNPF5.2/PROSCOOP4/BHLH136/MAKR1/ATWRKY38/AtMYB3R4/anac081/NHL3/SAI-LLP1/BBX20/EDS5/BT5/ATWRKY18/BRS1/ATWRKY53/ACD6/DLO1/EXO/CPK31/ATGSL05/AtPME41/BAP1/ATWRKY70/ATPAD4/ATSYP122/AtBCS1/HR4/ATBT2/ATEDS1/CRK4/PCC1/JMJ30/ATGRP-5/AT-SYR1/D14/MEE31/ATWRKY46/TTL3/ATWRKY54/ATHSPRO2/LecRK-IV.1/ATGRP23/TAT/LURP1/ATSERK4/ATGRP-3/ATNUDT6/ATWRKY40/14-3-3OMEGA/PROSCOOP40/PROSCOOP39/ABCG36/14-3-3PHI/CuAOalpha2/GRX480/PROSCOOP13/WAK2/AtWAK1/AtRAV1/CML13/CBRLK1/VAD1";66
"GO:0000724";"GO:0000724";"double-strand break repair via homologous recombination";"28/1710";"90/14111";0,311111111111111;2,56730344379467;5,53883026065492;1,42827778492609e-06;9,51845123811461e-05;8,47838579848985e-05;"ATRPA70D/EMB2812/MCM3/MCM6/ASF1B/RAD5/ATRAD51/ATRPA70B/ATBRCA2(V)/SSN2/AtCTF7/ATBRCA1/BCP1/MCM7/BRCA2(IV)/ATRAD21.2/CDC45/ATRAD54/ATRPA32B/ATRPA2/MCM4/MCM5/FAS1/ATMCM2/At-FANCM/NA/ATRECQ4A/ATBARD1";28
"GO:0002376";"GO:0002376";"immune system process";"66/1710";"305/14111";0,216393442622951;1,78568881219442;5,1510974079949;1,54416917356383e-06;9,93592992369e-05;8,85024727788487e-05;"BON/CYP81F2/ANK/NA/ATERF-2/PBL19/SZE1/AtGH3.12/EDS5/BEE2/ATR4/CRK23/CRK13/CRK10/CRK6/SOBER1/CRK28/ARK3/AtNUDT7/ARCK1/MEE54/CRK34/CRK40/ATGSL05/CRK41/NA/ATWRKY70/AtPUB22/ATPAD4/ATSYP122/ZAR1/AtBCS1/ATEDS1/CRK4/ATMYB30/LTPG5/NDR1/MKS1/LIK1/PUB24/AT-SYR1/PBL39/TN13/BGLU26/AS1/AtPUB23/AtRLP23/PLA/AtLYK4/HBI1/ATSERK4/TN11/ZRK12/ARK1/MHA1/ABCG36/NA/NILR2/RKFL1/ATGSTU13/AtMYB51/SOC3/NA/CBRLK1/RDA2/AtCRT3";66
"GO:0007017";"GO:0007017";"microtubule-based process";"51/1710";"216/14111";0,236111111111111;1,94839993502274;5,21581674034481;1,69209038235916e-06;0,00010524802178274;9,37477443419338e-05;"ATEB1C/TUB3/TUB2/TUB4/NA/NA/PFD5/NA/TUA5/TUA3/EMB3013/AUG7/NA/MAP65-2/NA/TUB9/ATPCAP1/NA/TUA6/PAKRP2/KINESIN-12A/ATGIP1/ATK5/TRM7/ATGCP4/iqd21/NA/KINESIN-12E/KINESIN-12B/NA/POK2/POK1/EMB2804/NA/ANP3/ATN/MAP65-5/NA/TBB7/RSW7/MDKIN2/CSI1/PFD1/MUS/AtGIP2/MDKIN1/TUA2/CORD4/NA/TUB5/TOR2";51
"GO:0006259";"GO:0006259";"DNA metabolic process";"93/1710";"479/14111";0,194154488517745;1,60217192249936;4,97899486184026;2,11664670252127e-06;0,000127408475706603;0,000113486762080852;"ICU2/NA/ATRPA70D/NA/ATIM/EMB2812/MCM3/NA/MCM6/POLA3/ATATR/ASF1B/ATXR6/RAD5/ATDPB2/RAD7c/ATRAD51/ABAP1/AtMYB3R4/ATRPA70B/NA/BIN5/ATBRCA2(V)/SSN2/AtCTF7/AtMORC7/ATBRCA1/NSE5/NA/AtFANCD2/ATORC1A/ATORC1B/BCP1/MCM7/BRCA2(IV)/ATRAD21.2/NA/ATCOM1/APE1L/ATBT2/DEL1/DUT1/EOL1/FIGL1/ATTSO2/ATSNM1/CDC45/ATMSH7/ATRAD54/ATMSH2/ZDP/DML2/AtTK1a/ATRAD9/MAC2/ATRPA32B/NA/PYM/ETG1/CDKB1;2/ATORC2/ASY4/ATCDT1A/ATCDC6/ATPCNA2/NF-YB11/ATRPA2/ATRNR1/MCM10/HIS1-3/MCM4/MCM5/ATORC4/NA/NA/NA/EMB2814/DDRM1/FAS1/NA/ATMCM2/At-FANCM/NA/ATORC6/NA/CVP1/PHR1/BFN1/ATRECQ4A/POLD4/emb2411/ATPCNA1/ATBARD1";93
"GO:0000727";"GO:0000727";"double-strand break repair via break-induced replication";"8/1710";"11/14111";0,727272727272727;6,00148856990962;6,16196568126783;5,38408225922017e-06;0,000313959296740776;0,000279653483135153;"EMB2812/MCM3/MCM6/MCM7/CDC45/MCM4/MCM5/ATMCM2";8
"GO:0000070";"GO:0000070";"mitotic sister chromatid segregation";"18/1710";"48/14111";0,375;3,09451754385965;5,39757693143258;5,84014179835146e-06;0,000320580023898017;0,000285550774375229;"ATCAP-E1/ATCAP-C/NA/AtCTF7/CAP-D3/ATGIP1/CAP-D2/NDC80/ATSMC2/NA/AtMAD2/BUB3.1/NA/CAP-H/RSW7/AtGIP2/NA/CENP-C";18
"GO:0000725";"GO:0000725";"recombinational repair";"28/1710";"96/14111";0,291666666666667;2,40684697855751;5,1359304741347;5,84122230039259e-06;0,000320580023898017;0,000285550774375229;"ATRPA70D/EMB2812/MCM3/MCM6/ASF1B/RAD5/ATRAD51/ATRPA70B/ATBRCA2(V)/SSN2/AtCTF7/ATBRCA1/BCP1/MCM7/BRCA2(IV)/ATRAD21.2/CDC45/ATRAD54/ATRPA32B/ATRPA2/MCM4/MCM5/FAS1/ATMCM2/At-FANCM/NA/ATRECQ4A/ATBARD1";28
"GO:0033260";"GO:0033260";"nuclear DNA replication";"9/1710";"14/14111";0,642857142857143;5,30488721804511;5,98405607218567;6,24382130473884e-06;0,000332884872989791;0,000296511092937824;"ICU2/MCM3/MCM6/ATRAD51/NA/CDC45/ATCDT1A/MCM4/ATMCM2";9
"GO:0006955";"GO:0006955";"immune response";"63/1710";"301/14111";0,209302325581395;1,72717258261934;4,73540482882289;8,3223601079714e-06;0,000431375665596517;0,00038423995937096;"BON/CYP81F2/ANK/NA/ATERF-2/PBL19/SZE1/AtGH3.12/EDS5/BEE2/ATR4/CRK23/CRK13/CRK10/CRK6/SOBER1/CRK28/ARK3/AtNUDT7/ARCK1/MEE54/CRK34/CRK40/ATGSL05/CRK41/NA/ATWRKY70/ATPAD4/ATSYP122/ZAR1/AtBCS1/ATEDS1/CRK4/ATMYB30/LTPG5/NDR1/MKS1/LIK1/AT-SYR1/PBL39/TN13/BGLU26/AS1/AtRLP23/PLA/AtLYK4/HBI1/ATSERK4/TN11/ZRK12/ARK1/MHA1/ABCG36/NA/NILR2/RKFL1/ATGSTU13/AtMYB51/SOC3/NA/CBRLK1/RDA2/AtCRT3";63
"GO:1901987";"GO:1901987";"regulation of cell cycle phase transition";"22/1710";"68/14111";0,323529411764706;2,66977984176127;5,12527214194423;9,29357426703669e-06;0,000468697556278121;0,000417483748724066;"NA/ATIM/ATATR/ASF1B/NA/AtFANCD2/ATORC1A/ATORC1B/FBL17/AtMAD2/BUB3.1/ATRAD9/NA/CDKB1;2/ATCDT1A/ATCDC6/DRS1/NA/NA/UBC20/CDKB2;2/ATWEE1";22
