"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0051084";"GO:0051084";"'de novo' post-translational protein folding";"17/1251";"43/13434";0,395348837209302;4,24549662595505;6,83041238386049;1,07789373035732e-07;1,49827228519668e-05;1,44475580700525e-05;"Cpn60beta3/GFA2/ATCPN21/HSC70-5/cpHsc70-1/GroES/DJA4/Cpn60beta2/ATHSP70/HSP70-8/DJA6/DNAJ/CPN60B/AtDjB1/NA/HSP70-5/CPN10";17
"GO:0051085";"GO:0051085";"chaperone cofactor-dependent protein refolding";"17/1251";"43/13434";0,395348837209302;4,24549662595505;6,83041238386049;1,07789373035732e-07;1,49827228519668e-05;1,44475580700525e-05;"Cpn60beta3/GFA2/ATCPN21/HSC70-5/cpHsc70-1/GroES/DJA4/Cpn60beta2/ATHSP70/HSP70-8/DJA6/DNAJ/CPN60B/AtDjB1/NA/HSP70-5/CPN10";17
"GO:0008380";"GO:0008380";"RNA splicing";"55/1251";"285/13434";0,192982456140351;2,0723631621019;5,86348737094863;1,25675064483745e-07;1,61250775045298e-05;1,55491091928067e-05;"CDKG1/PICLN/RUG3/AtC3H60/UBL5/SKRP/EMB976/NA/PPR4/ATGRP8/NA/ATU2AF65A/ATCFM3B/NA/EMB2770/BSM/AtWTF1/CP29A/U1-70K/NA/BIR6/CFM9/PRP4KA/HSP60/ATRH9/RFC3/NA/SmD1a/NA/ATCFM2/At-RS31a/NA/NA/EMB2654/WTF9/NA/SE/ATGRP7/ATCAF1/EMB2444/SMD3A/ODB1/AAR2/SMP1/NA/At-RSZ21/ATCAF2/SOP1/RCF1/TANG2/Atcoilin/AtKH1/SR45a/NA/CYP18-1";55
"GO:0140053";"GO:0140053";"mitochondrial gene expression";"21/1251";"67/13434";0,313432835820896;3,36583270696875;6,22074642916517;3,74295401700966e-07;4,45946235740866e-05;4,3001757428502e-05;"RPL2/RPL16/mTERF22/MNU1/NA/NA/NA/RPF5/mS83/CFM9/DWEORG1/SIN2/ATRAP/PDE319/NA/EMB2794/MGP3/TRZ3/NA/TANG2/uL29m";21
"GO:0051604";"GO:0051604";"protein maturation";"55/1251";"297/13434";0,185185185185185;1,98863131716849;5,52080653453424;5,1000113910695e-07;5,67121266686929e-05;5,46864379337137e-05;"HSP18.2/ROC7/NA/Cpn60beta3/ATHS83/NA/GFA2/HSP15.7/ATCPN21/CPN60a2/CGE1/AT-HSP17.6A/HSP17.6II/HSC70-5/NA/AR192/cpHsc70-1/NA/DJC26/ATHSP22.0/GroES/ROC2/ATHSP17.4/HSP60/DJA4/HSP60-3A/Cpn60beta2/ATHSP70/NA/AtHsp90-6/ATBAG6/AtNAA70/HSP60/HSP70-8/HSP17.6B/ARC2/CLPB-M/DJA6/NA/DNAJ/HSP18.5/CYP40/AtHsp90.5/HSP17.6A/CPN60B/HSP17.4B/HSP17.6C/AtDjB1/Cpn60beta4/NA/HSP70-5/CPN10/NA/HSP17.8/CYP18-1";55
"GO:0006458";"GO:0006458";"'de novo' protein folding";"17/1251";"49/13434";0,346938775510204;3,72563989624627;6,12484877006719;9,68452010009146e-07;0,000100961122043453;9,73549125851299e-05;"Cpn60beta3/GFA2/ATCPN21/HSC70-5/cpHsc70-1/GroES/DJA4/Cpn60beta2/ATHSP70/HSP70-8/DJA6/DNAJ/CPN60B/AtDjB1/NA/HSP70-5/CPN10";17
"GO:0000375";"GO:0000375";"RNA splicing, via transesterification reactions";"45/1251";"230/13434";0,195652173913043;2,1010322177041;5,39696035086176;1,172673327178e-06;0,000108667728318495;0,000104786248182923;"CDKG1/PICLN/AtC3H60/UBL5/SKRP/EMB976/NA/ATGRP8/NA/ATU2AF65A/ATCFM3B/NA/EMB2770/AtWTF1/U1-70K/NA/CFM9/PRP4KA/HSP60/ATRH9/NA/SmD1a/ATCFM2/At-RS31a/NA/NA/WTF9/NA/SE/ATGRP7/ATCAF1/EMB2444/SMD3A/ODB1/AAR2/SMP1/NA/At-RSZ21/ATCAF2/RCF1/Atcoilin/AtKH1/SR45a/NA/CYP18-1";45
"GO:0000377";"GO:0000377";"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile";"45/1251";"230/13434";0,195652173913043;2,1010322177041;5,39696035086176;1,172673327178e-06;0,000108667728318495;0,000104786248182923;"CDKG1/PICLN/AtC3H60/UBL5/SKRP/EMB976/NA/ATGRP8/NA/ATU2AF65A/ATCFM3B/NA/EMB2770/AtWTF1/U1-70K/NA/CFM9/PRP4KA/HSP60/ATRH9/NA/SmD1a/ATCFM2/At-RS31a/NA/NA/WTF9/NA/SE/ATGRP7/ATCAF1/EMB2444/SMD3A/ODB1/AAR2/SMP1/NA/At-RSZ21/ATCAF2/RCF1/Atcoilin/AtKH1/SR45a/NA/CYP18-1";45
"GO:0061077";"GO:0061077";"chaperone-mediated protein folding";"19/1251";"62/13434";0,306451612903226;3,29086408292721;5,79342013176534;1,95995928383358e-06;0,000172063793970232;0,000165917882864139;"Cpn60beta3/ATHS83/GFA2/ATCPN21/HSC70-5/cpHsc70-1/DJC26/GroES/DJA4/Cpn60beta2/ATHSP70/HSP70-8/DJA6/DNAJ/CPN60B/AtDjB1/NA/HSP70-5/CPN10";19
"GO:0042273";"GO:0042273";"ribosomal large subunit biogenesis";"19/1251";"63/13434";0,301587301587302;3,23862814510297;5,70700601205158;2,56378010665483e-06;0,000213819260895013;0,000206181894893083;"RH27/NA/PES/EMB2788/AtTRM4d/AtTRM7b/NA/RH39/CIP111/ARPF2/NA/eL24x/AtPEIP1/PDE328/AtNOC2/AtMDN1/NA/atBRX1-2/NA";19
"GO:0080156";"GO:0080156";"mitochondrial mRNA modification";"12/1251";"28/13434";0,428571428571429;4,60226104830421;6,11424208880891;2,98270907442073e-06;0,000236912320768275;0,000228450098532074;"GR-RBP3/ORRM2/MORF4/MORF1/AEF1/MORF8/MORF3/MORF7/NA/MORF5/POCO1/MTSF1";12
"GO:0031126";"GO:0031126";"sno(s)RNA 3'-end processing";"8/1251";"13/13434";0,615384615384615;6,60837483859067;6,48267590933166;4,64614654118711e-06;0,000352262383213641;0,000339679995929852;"ATFBR1/AtRRP6L2/AtLa1/RRP41L/ATFIB2/AtCBF5/NA/ATRRP4";8
"GO:0016071";"GO:0016071";"mRNA metabolic process";"72/1251";"456/13434";0,157894736842105;1,69556985990155;4,84236287867698;5,13185088182116e-06;0,000372170750907726;0,000358877260751612;"CDKG1/PICLN/GR-RBP3/ORRM2/MORF4/AtC3H60/UBL5/HLP1/AtRRP6L2/SKRP/EMB976/NA/NA/NA/NA/ATGRP8/NA/ATU2AF65A/RPF5/RRP41L/MORF1/mS83/NA/EMB2770/NA/PrfB3/AtCBF5/UBA2A/U1-70K/NA/NA/CFM9/PRP4KA/AEF1/NA/MORF8/NA/RRP42/SmD1a/MORF3/ECT1/At-RS31a/NA/NA/EMB2654/ATRAP/NA/SE/ATGRP7/EMB2444/EMB2794/SMD3A/MORF7/AAR2/SMP1/NA/NA/DYW1/NA/MORF5/NA/At-RSZ21/RCF1/POCO1/Atcoilin/NA/AtKH1/SR45a/NA/MTSF1/ATRRP4/CYP18-1";72
"GO:0009553";"GO:0009553";"embryo sac development";"28/1251";"126/13434";0,222222222222222;2,38635758060218;5,01005136054291;1,04767976403944e-05;0,000728137436007411;0,0007021292453738;"AtRPP30/AOG1/GFA2/NRPC2/REM36/bL21m/ATOFP5/FCA/MAA3/YAO/AtKin-1/EDA14/EDA7/RRP5/CRM1B/EDA13/EDA12/WDR55/NFD6/EDA27/ATCPSF73-II/EDA25/AtMDN1/atENP1/NRPA2/AtRH36/ATPWP2/RPT5B";28
"GO:0031123";"GO:0031123";"RNA 3'-end processing";"19/1251";"69/13434";0,27536231884058;2,95700830639836;5,2224076984091;1,12512646145548e-05;0,000750684375083096;0,000723870834991146;"TRL/ATFBR1/AtUSB1/HLP1/NA/AtRRP6L2/NA/SDN2/AtLa1/RRP41L/ATFIB2/AtCBF5/NA/RRP42/CPZ/NA/TRZ3/NA/ATRRP4";19
"GO:0042274";"GO:0042274";"ribosomal small subunit biogenesis";"21/1251";"82/13434";0,25609756097561;2,75013160203544;5,09380729896391;1,35674761502031e-05;0,000863740064653886;0,000832888311745007;"uS4y/NA/NA/NA/NA/NA/ACYR2/EDA7/NA/AtRH57/NA/RPSAb/EMB2777/PDE328/ATRPS5B/NA/NA/AtERG2/ATPWP2/PCP1/NA";21
"GO:0000373";"GO:0000373";"Group II intron splicing";"11/1251";"27/13434";0,407407407407407;4,37498889777067;5,62505102161564;1,39814039242536e-05;0,000863740064653886;0,000832888311745007;"EMB976/ATCFM3B/AtWTF1/CFM9/HSP60/ATRH9/ATCFM2/WTF9/ATCAF1/ODB1/ATCAF2";11
"GO:0051259";"GO:0051259";"protein complex oligomerization";"16/1251";"53/13434";0,30188679245283;3,2418442604407;5,24007048396834;1,55128725138697e-05;0,000865038510664126;0,000834140378830484;"HSP18.2/HSP15.7/AtSWEET12/ATCPN21/AT-HSP17.6A/HSP17.6II/ATHSP22.0/ATEHD2/ATHSP17.4/HSP17.6B/HSP18.5/ATMGL/HSP17.6A/HSP17.4B/HSP17.6C/HSP17.8";16
"GO:0000470";"GO:0000470";"maturation of LSU-rRNA";"12/1251";"32/13434";0,375;4,02697841726619;5,49335349856242;1,55582465946785e-05;0,000865038510664126;0,000834140378830484;"RH27/NA/PES/EMB2788/AtTRM4d/AtTRM7b/ARPF2/NA/AtPEIP1/PDE328/NA/NA";12
"GO:1900864";"GO:1900864";"mitochondrial RNA modification";"12/1251";"32/13434";0,375;4,02697841726619;5,49335349856242;1,55582465946785e-05;0,000865038510664126;0,000834140378830484;"GR-RBP3/ORRM2/MORF4/MORF1/AEF1/MORF8/MORF3/MORF7/NA/MORF5/POCO1/MTSF1";12
"GO:0016556";"GO:0016556";"mRNA modification";"14/1251";"44/13434";0,318181818181818;3,41683017222586;5,14541281689346;2,71324644475226e-05;0,00145990163543444;0,00140775571055397;"GR-RBP3/ORRM2/MORF4/MORF1/AtCBF5/AEF1/MORF8/MORF3/MORF7/DYW1/NA/MORF5/POCO1/MTSF1";14
"GO:0016180";"GO:0016180";"snRNA processing";"9/1251";"20/13434";0,45;4,83237410071942;5,4959374773492;3,32609506955111e-05;0,00168152868966385;0,00162146651382454;"AtUSB1/RRP41L/AtCBF5/NA/RRP42/EDA27/ATCPSF73-II/NA/ATRRP4";9
"GO:0010286";"GO:0010286";"heat acclimation";"16/1251";"56/13434";0,285714285714286;3,06817403220281;4,96962408316852;3,32824308588274e-05;0,00168152868966385;0,00162146651382454;"HSP18.2/ATTIL/ATSGS3/HTT2/DREB2/HTT1/AR192/HSA32/Hop3/DREB2/AtERF48/BBX18/ATSKP2;2/ATCDSP32/AtCOR47/ATI3A";16
"GO:0009561";"GO:0009561";"megagametogenesis";"17/1251";"62/13434";0,274193548387097;2,94445733735592;4,91738395461787;3,42757646574166e-05;0,00168152868966385;0,00162146651382454;"AOG1/GFA2/NRPC2/REM36/bL21m/AtKin-1/EDA14/EDA7/EDA13/EDA12/WDR55/NFD6/EDA27/ATCPSF73-II/EDA25/NRPA2/AtRH36";17
"GO:0016073";"GO:0016073";"snRNA metabolic process";"10/1251";"26/13434";0,384615384615385;4,13023427411917;5,11940579652395;6,23908264439897e-05;0,0027946899088163;0,00269486695738439;"AtUSB1/AtRRP6L2/RRP41L/AtCBF5/NA/RRP42/EDA27/ATCPSF73-II/NA/ATRRP4";10
"GO:0016074";"GO:0016074";"sno(s)RNA metabolic process";"8/1251";"17/13434";0,470588235294118;5,05346311186345;5,3587193934657;6,24061853194921e-05;0,0027946899088163;0,00269486695738439;"ATFBR1/AtRRP6L2/AtLa1/RRP41L/ATFIB2/AtCBF5/NA/ATRRP4";8
"GO:0043144";"GO:0043144";"sno(s)RNA processing";"8/1251";"17/13434";0,470588235294118;5,05346311186345;5,3587193934657;6,24061853194921e-05;0,0027946899088163;0,00269486695738439;"ATFBR1/AtRRP6L2/AtLa1/RRP41L/ATFIB2/AtCBF5/NA/ATRRP4";8
"GO:0042542";"GO:0042542";"response to hydrogen peroxide";"18/1251";"71/13434";0,253521126760563;2,72246428209545;4,66300042665736;6,36679955245919e-05;0,0027946899088163;0,00269486695738439;"ATBT4/HSP18.2/ANAC092/HSP15.7/AT-HSP17.6A/HSP17.6II/DREB2/ATHSP22.0/ATHSP17.4/ANAC059/ATACP5/HSP17.6B/HSP18.5/HSP17.6A/HSP17.4B/HSP17.6C/FB/HSP17.8";18
"GO:0030490";"GO:0030490";"maturation of SSU-rRNA";"14/1251";"48/13434";0,291666666666667;3,13209432454037;4,74176102426754;7,98412590638498e-05;0,00341474923380773;0,00329277851145917;"NA/NA/NA/NA/ACYR2/EDA7/NA/AtRH57/NA/EMB2777/PDE328/ATPWP2/PCP1/NA";14
"GO:0008033";"GO:0008033";"tRNA processing";"21/1251";"94/13434";0,223404255319149;2,39905097198837;4,36171806171517;0,000119148480990171;0,00496849165729011;0,0047910231303416;"AtRPP30/AtTRM10/AtTRM1b/AtTRM61/NA/AtLa1/AtTRM5b/AtTRM3/AtTRM5c/AtTRM1c/TRUA4/NA/POP1/NA/ELP5/CPZ/NA/TRZ3/AtELP2/ALKBH8/NA";21
"GO:0000154";"GO:0000154";"rRNA modification";"11/1251";"33/13434";0,333333333333333;3,57953637090328;4,75409725812686;0,000122874766735902;0,0049989051442801;0,00482035028427363;"RID2/ATFBR1/AtTRM4d/AtTRM7b/ATFIB2/ACYR2/AtCBF5/NA/RLUA2/EDA27/NA";11
"GO:0001510";"GO:0001510";"RNA methylation";"15/1251";"56/13434";0,267857142857143;2,87641315519013;4,50884106502149;0,000131056061748118;0,00520479788085382;0,00501888878072992;"RID2/ATFBR1/AtTRM10/AtTRM1b/AtTRM61/AtTRM5b/AtTRM4d/AtTRM7b/ATFIB2/AtTRM3/AtTRM5c/NA/AtTRM1c/NA/AtTRM4f";15
"GO:0000463";"GO:0000463";"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";"8/1251";"19/13434";0,421052631578947;4,52151962640414;4,92209073430367;0,000163719582635684;0,00617110180564112;0,00595067749527934;"RH27/PES/EMB2788/AtTRM7b/ARPF2/NA/AtPEIP1/NA";8
"GO:0009142";"GO:0009142";"nucleoside triphosphate biosynthetic process";"14/1251";"51/13434";0,274509803921569;2,94785348192035;4,46583502188583;0,000164085168082778;0,00617110180564112;0,00595067749527934;"ATP1/ATP6-2/ATP9/ORF25/ATP8/ATP6/ORF315/ATTMPK.1/NA/NA/NA/NA/UCK3/NA";14
"GO:0000963";"GO:0000963";"mitochondrial RNA processing";"11/1251";"34/13434";0,323529411764706;3,47425588940612;4,62881381123853;0,000166486559504707;0,00617110180564112;0,00595067749527934;"mTERF22/MNU1/NA/NA/RPF5/mS83/CFM9/ATRAP/EMB2794/TRZ3/TANG2";11
"GO:0009201";"GO:0009201";"ribonucleoside triphosphate biosynthetic process";"13/1251";"48/13434";0,270833333333333;2,90837330135891;4,24420722666069;0,000322721744102759;0,0117021710687696;0,0112841836381926;"ATP1/ATP6-2/ATP9/ORF25/ATP8/ATP6/ORF315/NA/NA/NA/NA/UCK3/NA";13
"GO:0016554";"GO:0016554";"cytidine to uridine editing";"8/1251";"21/13434";0,380952380952381;4,09089870960375;4,54223394386755;0,000372096889704333;0,0132054811069538;0,0127337972557272;"GR-RBP3/MORF4/MORF1/MORF8/MORF3/MORF7/MORF5/ATRIP9";8
"GO:0000302";"GO:0000302";"response to reactive oxygen species";"28/1251";"155/13434";0,180645161290323;1,9398777751992;3,77131305018903;0,000471381791854508;0,0163805172669441;0,0157954249551247;"ATBT4/HSP18.2/ATTIL/ANAC092/HSP15.7/FSD3/CSD3/ATMSL10/AT-HSP17.6A/HSP17.6II/DREB2/ATHSP22.0/ATFER3/ATNOA1/ATHSP17.4/ANAC059/PPR30/ATACP5/APX1B/ATFER4/HSP17.6B/HSP18.5/HSP17.6A/HSP17.4B/HSP17.6C/EX2/FB/HSP17.8";28
"GO:0009206";"GO:0009206";"purine ribonucleoside triphosphate biosynthetic process";"11/1251";"38/13434";0,289473684210526;3,10854474315285;4,17085498364851;0,000494569020064133;0,0168355331727954;0,0162341882418474;"ATP1/ATP6-2/ATP9/ORF25/ATP8/ATP6/ORF315/NA/NA/NA/NA";11
"GO:0000398";"GO:0000398";"mRNA splicing, via spliceosome";"34/1251";"204/13434";0,166666666666667;1,78976818545164;3,64227586984396;0,000584437879398976;0,0194968476567498;0,0188004437836134;"CDKG1/PICLN/AtC3H60/UBL5/SKRP/NA/ATGRP8/NA/ATU2AF65A/NA/EMB2770/U1-70K/NA/PRP4KA/NA/SmD1a/At-RS31a/NA/NA/NA/SE/ATGRP7/EMB2444/SMD3A/AAR2/SMP1/NA/At-RSZ21/RCF1/Atcoilin/AtKH1/SR45a/NA/CYP18-1";34
"GO:0009145";"GO:0009145";"purine nucleoside triphosphate biosynthetic process";"11/1251";"39/13434";0,282051282051282;3,02883846768739;4,06580415503616;0,000631626629994295;0,0206579062515781;0,0199200307663835;"ATP1/ATP6-2/ATP9/ORF25/ATP8/ATP6/ORF315/NA/NA/NA/NA";11
"GO:0007005";"GO:0007005";"mitochondrion organization";"24/1251";"131/13434";0,183206106870229;1,96737876874073;3,56529478572227;0,000945895916731674;0,0303414305597775;0,0292576712705668;"RUG3/ATPHB3/LON1/ATAD3A2/At12Cys-2/ATAD3B2/ATPHB1/HP20/ATPHB4/ATMSH1/HSP60/POLGAMMA1/AtTIM22-2/ATAD3A1/AtTIM10/ATPHB6/ATAD3B1/OXA2a/POLGAMMA2/NA/SWIB5/AtTim22/MTSF1/ATPHB2";24
"GO:0009303";"GO:0009303";"rRNA transcription";"6/1251";"14/13434";0,428571428571429;4,60226104830421;4,32116631618086;0,00100303678172072;0,0309826917020399;0,029876027338582;"ATCFM3B/BSM/RFC3/ATRPAC14/CCG/NA";6
"GO:0034472";"GO:0034472";"snRNA 3'-end processing";"6/1251";"14/13434";0,428571428571429;4,60226104830421;4,32116631618086;0,00100303678172072;0,0309826917020399;0,029876027338582;"AtUSB1/RRP41L/NA/RRP42/NA/ATRRP4";6
"GO:0043414";"GO:0043414";"macromolecule methylation";"15/1251";"67/13434";0,223880597014925;2,4041662192634;3,69213003468402;0,00105265894377288;0,031924274876603;0,0307839782982768;"RID2/ATFBR1/AtTRM10/AtTRM1b/AtTRM61/AtTRM5b/AtTRM4d/AtTRM7b/ATFIB2/AtTRM3/AtTRM5c/NA/AtTRM1c/NA/AtTRM4f";15
"GO:0006397";"GO:0006397";"mRNA processing";"46/1251";"311/13434";0,147909967845659;1,58834732856801;3,36384097229746;0,00107872310524907;0,0321305382063472;0,0309828741507627;"CDKG1/PICLN/AtC3H60/UBL5/HLP1/SKRP/EMB976/NA/NA/NA/ATGRP8/NA/ATU2AF65A/RPF5/mS83/NA/EMB2770/NA/U1-70K/NA/CFM9/PRP4KA/NA/NA/SmD1a/At-RS31a/NA/NA/EMB2654/NA/SE/ATGRP7/EMB2444/EMB2794/SMD3A/AAR2/SMP1/NA/At-RSZ21/RCF1/Atcoilin/NA/AtKH1/SR45a/NA/CYP18-1";46
"GO:0034475";"GO:0034475";"U4 snRNA 3'-end processing";"5/1251";"10/13434";0,5;5,36930455635492;4,42903779198261;0,00117388580778846;0,0340323822824244;0,0328167866512335;"RRP41L/NA/RRP42/NA/ATRRP4";5
