"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0009737";"GO:0009737";"response to abscisic acid";"74/908";"484/12417";0,152892561983471;2,09082262351185;6,87570093315288;7,25171723237873e-10;9,07123901068467e-08;7,98729811910805e-08;"ATMYB44/ATHB-5/ABR1/NPX1/COR78/ATHVA22E/ATDOG1/CIPK20/COR27/AtCML24/AtbZIP63/ATSTP13/PME53/AtRGL3/NDL2/YL1/ATPK10/LecRK-VI.2/AtFBA2/ELO4/SAUR9/AtMYB32/ADC2/COR28/ATHVA22D/5PTASE2/ATCBL1/ATDI21/EARLI1/FIB/AtLEA5/ATCPK32/P5CS2/ATCML9/LTI30/AtRDUF1/DEG13/NA/ATERF-4/AT-RSH2/ATPUB9/FLOE3/AtGolS1/AtCOR15A/AtERF48/PYL6/AtPYL4/GAS2/NA/NDL3/ABX45/ERD7/LHCB2/LHCB2/ADH/CAR6/CAR9/AtFBS1/IOS1/ABF1/ATCDPK2/STZ/EAU2/ERD10/AtCOR47/LRK10L1.1/RHA2A/AFP2/ACR8/RAS1/ERD6/ESL1/AtMYB60/ATMPK11";74
"GO:0006979";"GO:0006979";"response to oxidative stress";"56/908";"322/12417";0,173913043478261;2,3782800229841;7,03845668275511;8,19212638525333e-10;9,39363825509049e-08;8,27117321879525e-08;"abc1k8/BT1/AtZAT12/ATTIL/AtOxR/COR78/ATNUDT2/RS5/AtCML24/ARACIN1/ATFC-I/ATBCB/NA/NA/ATCHS/DREB2/ATPDX1/CAT2/ADC2/ATSDX1/ATGPX7/NA/AtBBE19/ATERF6/NA/ATGPX6/AtLEA5/NA/AtSIP2/AtUSP/ATPAL2/GATL10/NA/DUF760-6/ATACP5/NA/AtGolS1/HRG1/ATCYSA/ATPAL1/NA/ADC1/NA/ADH/AUXILIN-LIKE6/ATLOX4/NA/NA/ANAC013/STZ/FB/HUP35/ISTL6/NA/AtGolS3/ATGST1";56
"GO:0006970";"GO:0006970";"response to osmotic stress";"73/908";"480/12417";0,152083333333333;2,07975633259912;6,7766298232228;1,20910538572646e-09;1,27979154673816e-07;1,12686663884304e-07;"ATMYB44/ABA1/ABR1/NPX1/SRO5/RZFP/AtZAT12/ATTIL/AtOxR/ATMAMI/COR78/ATHVA22E/ATCP1/ATSTP13/ATSIG5/SLAH3/ASUS1/CCX2/AtRGL3/ASK&#949;/PROSCOOP15/ATPDX1/AtCSP1/NA/ADC2/SLK1/ATHVA22D/NA/ATCBL1/EARLI1/ATCPK32/NA/AtC3H47/P5CS2/ATCML9/ATPK1/BGLU25/FLOE3/AtGolS1/BGLU26/TTL3/AtCOR15A/ATCAMBP25/ATCYSA/AtC3H29/ACD55.8/ATWRKY25/LBD11/ABX45/ERD7/ADC1/AtSOT1/ECT8/VQ9/SNRK2-8/ADH/ATWRKY57/AtFBS1/PCST1/ATHKL1/ATSAT32/STZ/AtCOR47/NA/RHA2A/ATGSTU17/OSCA2.2/RAS1/ERD6/ESL1/BBX24/AtLEA3/CIPK9";73
"GO:0097305";"GO:0097305";"response to alcohol";"74/908";"493/12417";0,150101419878296;2,05265344782908;6,69904468069374;1,67966197196917e-09;1,65086776673541e-07;1,45360220280941e-07;"ATMYB44/ATHB-5/ABR1/NPX1/COR78/ATHVA22E/ATDOG1/CIPK20/COR27/AtCML24/AtbZIP63/ATSTP13/PME53/AtRGL3/NDL2/YL1/ATPK10/LecRK-VI.2/AtFBA2/ELO4/SAUR9/AtMYB32/ADC2/COR28/ATHVA22D/5PTASE2/ATCBL1/ATDI21/EARLI1/FIB/AtLEA5/ATCPK32/P5CS2/ATCML9/LTI30/AtRDUF1/DEG13/NA/ATERF-4/AT-RSH2/ATPUB9/FLOE3/AtGolS1/AtCOR15A/AtERF48/PYL6/AtPYL4/GAS2/NA/NDL3/ABX45/ERD7/LHCB2/LHCB2/ADH/CAR6/CAR9/AtFBS1/IOS1/ABF1/ATCDPK2/STZ/EAU2/ERD10/AtCOR47/LRK10L1.1/RHA2A/AFP2/ACR8/RAS1/ERD6/ESL1/AtMYB60/ATMPK11";74
"GO:0009414";"GO:0009414";"response to water deprivation";"60/908";"369/12417";0,16260162601626;2,22359514344042;6,70206181903331;3,00316524869197e-09;2,75490358813344e-07;2,4257145271891e-07;"ATMYB44/ABA1/ATTIL/COR78/ATHVA22E/CYP707A3/RS5/ATSTP13/SLAH3/ASUS1/ZIFL1/DREB2/AtCSP1/TMT2/AtTYDC/ATCBF1/ATCBF3/ATHVA22D/ATCBL1/ATDI21/AtLEA5/AtPUB22/ATCML9/LTI30/AtRDUF1/NA/AFL1/DEG13/BRL3/DREB2/LDAP3/AtGolS1/AtCOR15A/ATCAMBP25/ATCYSA/SMXL8/ATPAL1/ERD7/AtPGR5/LHCB2/LHCB2/ADH/ATWRKY57/LDAP1/AtATL78/RAP2.1/STZ/ERD10/AtCOR47/bZIP62/HUP35/LRK10L1.1/AFP2/ATGSTU17/ERD6/ESL1/AtMYB60/ATGST1/AtLEA3/AtLEA14";60
"GO:0009415";"GO:0009415";"response to water";"61/908";"380/12417";0,160526315789474;2,19521504753072;6,64651059558428;3,67475813115276e-09;3,16029199279137e-07;2,78266224273475e-07;"ATMYB44/ABA1/ATTIL/COR78/ATHVA22E/CYP707A3/RS5/ATSTP13/SLAH3/ASUS1/ZIFL1/DREB2/ATPK10/AtCSP1/TMT2/AtTYDC/ATCBF1/ATCBF3/ATHVA22D/ATCBL1/ATDI21/AtLEA5/AtPUB22/ATCML9/LTI30/AtRDUF1/NA/AFL1/DEG13/BRL3/DREB2/LDAP3/AtGolS1/AtCOR15A/ATCAMBP25/ATCYSA/SMXL8/ATPAL1/ERD7/AtPGR5/LHCB2/LHCB2/ADH/ATWRKY57/LDAP1/AtATL78/RAP2.1/STZ/ERD10/AtCOR47/bZIP62/HUP35/LRK10L1.1/AFP2/ATGSTU17/ERD6/ESL1/AtMYB60/ATGST1/AtLEA3/AtLEA14";61
"GO:0001101";"GO:0001101";"response to acid chemical";"63/908";"402/12417";0,156716417910448;2,14311427444276;6,54418801448516;5,31926117287177e-09;4,30547257286562e-07;3,79100285447394e-07;"ATMYB44/ABA1/ATTIL/COR78/ATHVA22E/CYP707A3/RS5/ATSTP13/SLAH3/ASUS1/ZIFL1/DREB2/ATPK10/AtCSP1/TMT2/AtTYDC/ATCBF1/ATCBF3/ATHVA22D/ATCBL1/ATDI21/AtLEA5/AtPUB22/ATCML9/LTI30/AtRDUF1/NA/AFL1/DEG13/BRL3/DREB2/LDAP3/AtGolS1/AtCOR15A/ATCAMBP25/ATCYSA/SMXL8/ATPAL1/ATGLR3.5/ERD7/AtPGR5/LHCB2/LHCB2/ADH/ATWRKY57/LDAP1/AtFBS1/AtATL78/RAP2.1/STZ/ERD10/AtCOR47/bZIP62/HUP35/LRK10L1.1/AFP2/ATGSTU17/ERD6/ESL1/AtMYB60/ATGST1/AtLEA3/AtLEA14";63
"GO:0009611";"GO:0009611";"response to wounding";"40/908";"215/12417";0,186046511627907;2,54420653621555;6,41540513161363;3,29208271419598e-08;2,5166143415187e-06;2,21589894973074e-06;"CYP94B1/AtZAT12/NA/COR78/PROSCOOP4/PROSCOOP1/ATBCB/ATCHS/YL1/anac081/NHL3/SQE3/ADC2/AtTYDC/ANS/BAP1/AtPP2-A13/ATPAL2/CYP94B3/ATPERK1/DUF760-6/AT-RSH2/ATPAL1/CYP94C1/ATWRKY40/CML38/ATLOX4/JAZ6/ATCK1/JAZ9/ATPP2-A5/AtFBS1/STZ/IGMT2/AtJAZ1/HUP35/ATLOX3/JAZ5/AtLEA14/CIPK9";40
"GO:0009651";"GO:0009651";"response to salt stress";"61/908";"405/12417";0,150617283950617;2,05970794583129;6,09005229303071;4,23020658219984e-08;3,06356013531946e-06;2,69748907263824e-06;"ATMYB44/NPX1/SRO5/RZFP/AtZAT12/ATTIL/COR78/ATHVA22E/ATCP1/ATSTP13/ATSIG5/SLAH3/AtRGL3/ASK&#949;/PROSCOOP15/ATPDX1/AtCSP1/NA/ADC2/SLK1/ATHVA22D/NA/ATCBL1/EARLI1/ATCPK32/AtC3H47/P5CS2/ATCML9/ATPK1/BGLU25/FLOE3/AtGolS1/BGLU26/AtCOR15A/ATCAMBP25/AtC3H29/ACD55.8/ATWRKY25/LBD11/ABX45/ERD7/ADC1/AtSOT1/ECT8/VQ9/ADH/ATWRKY57/AtFBS1/PCST1/ATHKL1/ATSAT32/STZ/NA/RHA2A/ATGSTU17/RAS1/ERD6/ESL1/BBX24/AtLEA3/CIPK9";61
"GO:0010114";"GO:0010114";"response to red light";"19/908";"62/12417";0,306451612903226;4,19075955662925;7,07430092400648;4,55687359986916e-08;3,13512903670998e-06;2,76050605971021e-06;"ABA1/ABCI21/COR27/APRR5/ATSIG5/COR28/ELIP2/SAUR25/DEG13/DVL6/HYH/BBX11/SPA1/ADS2/CYP707A2/LHCB2/LHCB2/ANAC013/ATGA2OX2";19
"GO:0009813";"GO:0009813";"flavonoid biosynthetic process";"16/908";"50/12417";0,32;4,37603524229075;6,71853794810327;2,70578743998113e-07;1,7729350082924e-05;1,56108338015954e-05;"ATMYB111/AtDMR6/ATGSTF12/UGT78D2/NA/ATCHS/ATFLS1/AtCHIL/ATDTX35/ANS/F3'H/BRT1/BBX22/ATRHM1/PR-5/UGT89C1";16
"GO:0010224";"GO:0010224";"response to UV-B";"17/908";"60/12417";0,283333333333333;3,87461453744493;6,26922274543539;8,11038530202951e-07;5,07267735254209e-05;4,46653276681147e-05;"AtZAT12/DDB2/ATMYB111/SUV2/EFO2/ATCHS/DREB2/ATPDX1/ELIP2/F3'H/BBX31/DUF760-6/HYH/ATPAL1/UGT73C1/PR-5/ANAC013";17
"GO:0009812";"GO:0009812";"flavonoid metabolic process";"18/908";"67/12417";0,26865671641791;3,67391018475902;6,16404384472303;9,19182815660962e-07;5,49911110586732e-05;4,84201107929413e-05;"ATMYB111/AtDMR6/ATGSTF12/UGT78D2/NA/ATCHS/ATFLS1/AtCHIL/AtBGLU10/UGT79B2/ATDTX35/ANS/F3'H/BRT1/BBX22/ATRHM1/PR-5/UGT89C1";18
"GO:0046148";"GO:0046148";"pigment biosynthetic process";"25/908";"122/12417";0,204918032786885;2,80227666642594;5,61891018279113;2,02420712622067e-06;0,000116054541903318;0,00010218694746842;"ABA1/GATA21/B2/ATMYB111/ATGLK2/ATFC-I/ATGSTF12/UGT78D2/NA/ATCHS/ABAR/B1/ANS/ELIP2/GUN4/ACSF/BRT1/BPG3/BBX22/ATRHM1/PR-5/AtHEMA1/ATCAO/HPD/UGT89C1";25
"GO:0042440";"GO:0042440";"pigment metabolic process";"29/908";"155/12417";0,187096774193548;2,55856899246838;5,48436317554992;2,25084569719006e-06;0,000123108702846223;0,000108398192301104;"ABA1/GATA21/B2/ATMYB111/ATGLK2/ATCLH2/ATFC-I/ATGSTF12/UGT78D2/NA/ATCHS/ABAR/AtBGLU10/UGT79B2/B1/ANS/ATMES16/ELIP2/GUN4/ACSF/BRT1/BPG3/BBX22/ATRHM1/PR-5/AtHEMA1/ATCAO/HPD/UGT89C1";29
"GO:0009642";"GO:0009642";"response to light intensity";"28/908";"147/12417";0,19047619047619;2,60478288231592;5,4975305372337;2,32618188517573e-06;0,000123108702846223;0,000108398192301104;"abc1k8/AtZAT12/ATTIL/COR27/AtCML24/ATBCB/SAUR9/COR28/ATSDX1/ATERF6/ELIP2/FIB/AtLEA5/DEG13/ADS3/AtGolS1/DUF581-9/AtCOR15A/ATCAL4/ERD7/AtPGR5/LHCB2/LHCB2/ATGPT2/STZ/ATLOX3/AtMYB60/AtLEA14";28
"GO:0009753";"GO:0009753";"response to jasmonic acid";"31/908";"174/12417";0,17816091954023;2,43637019595929;5,3593493277075;2,99009129300429e-06;0,000152383911821256;0,000134175246715319;"ATMYB44/NA/ARACIN1/AtRGL3/ATCHS/NDL2/YL1/anac081/PROSCOOP15/JAO2/SQE3/ADC2/ATWRKY11/GGP/ANS/AtBBE22/PIF8/ATSYP122/ATERF-4/ATTS02/PYL6/RCA/NDL3/JAZ6/JAZ9/PROSCOOP38/ATPP2-A5/AtFBS1/AtJAZ1/ATLOX3/JAZ5";31
"GO:0070542";"GO:0070542";"response to fatty acid";"31/908";"177/12417";0,175141242937853;2,39507578585828;5,25059724381255;4,32422489723697e-06;0,000205786829161531;0,000181196940303643;"ATMYB44/NA/ARACIN1/AtRGL3/ATCHS/NDL2/YL1/anac081/PROSCOOP15/JAO2/SQE3/ADC2/ATWRKY11/GGP/ANS/AtBBE22/PIF8/ATSYP122/ATERF-4/ATTS02/PYL6/RCA/NDL3/JAZ6/JAZ9/PROSCOOP38/ATPP2-A5/AtFBS1/AtJAZ1/ATLOX3/JAZ5";31
"GO:0009644";"GO:0009644";"response to high light intensity";"17/908";"67/12417";0,253731343283582;3,46980406338352;5,69352726256328;4,33707706808459e-06;0,000205786829161531;0,000181196940303643;"abc1k8/ATTIL/ATSDX1/ATERF6/ELIP2/FIB/DEG13/ADS3/AtGolS1/AtCOR15A/ERD7/AtPGR5/LHCB2/LHCB2/STZ/ATLOX3/AtLEA14";17
"GO:0009312";"GO:0009312";"oligosaccharide biosynthetic process";"11/908";"30/12417";0,366666666666667;5,01420704845815;6,18290123124879;4,5101599419288e-06;0,000206866002669801;0,000182147161163511;"TPPJ/ATTPPA/RS5/ATSPS2F/TPPI/TPPG/AtBAM3/ATSPS4F/ATGID1B/SBPASE/TPPE";11
"GO:0046351";"GO:0046351";"disaccharide biosynthetic process";"10/908";"25/12417";0,4;5,47004405286344;6,28385400441742;4,93619292491812e-06;0,00021910327305443;0,000192922175096121;"TPPJ/ATTPPA/RS5/ATSPS2F/TPPI/TPPG/AtBAM3/ATSPS4F/SBPASE/TPPE";10
"GO:0010218";"GO:0010218";"response to far red light";"14/908";"48/12417";0,291666666666667;3,98857378854626;5,82682920404905;5,20307082719515e-06;0,000223732045569392;0,000196997846121764;"ABCI21/APRR5/ATSIG5/ELIP2/SAUR25/PIF8/DEG13/DVL6/HYH/BBX11/SPA1/LHCB2/LHCB2/FB";14
"GO:0009311";"GO:0009311";"oligosaccharide metabolic process";"16/908";"63/12417";0,253968253968254;3,4730438430879;5,52730300580704;8,16157254103208e-06;0,000340312842923035;0,00029964816570105;"TPPJ/ATTPPA/RS5/ASUS1/ATSPS2F/TPPI/TPPG/AtBAM3/ATSPS4F/ATGID1B/AtSIP2/SBPASE/TPPE/AMY2/ATSUC5/ATSUC1";16
"GO:0009637";"GO:0009637";"response to blue light";"19/908";"86/12417";0,22093023255814;3,02124526175597;5,28304211481169;1,08385093770914e-05;0,000438640850084642;0,000386226758298212;"TZP/COR27/AtHB23/ATSIG5/COR28/TCP2/ELIP2/ATBZIP54/PIF8/BIC1/BIC2/BBX11/SPA1/BBX18/AUXILIN-LIKE6/CAR6/ADO3/FB/AtMYB60";19
"GO:0010099";"GO:0010099";"regulation of photomorphogenesis";"12/908";"40/12417";0,3;4,10253303964758;5,5201858114521;1,78684740854781e-05;0,000702486295474797;0,000618544772101814;"anac081/BBX20/BBX19/NA/BBX28/TCP2/HYH/SPA1/BBX25/BBX18/AtFDA10/BBX22";12
"GO:0016051";"GO:0016051";"carbohydrate biosynthetic process";"40/908";"275/12417";0,145454545454545;1,98910692831398;4,65885783085203;2,13255927941985e-05;0,000815111546800475;0,000717712201933404;"TPPJ/ATGT18/ATTPPA/RS5/RRT1/ATRGP2/ATSPS2F/TPPI/CESA5/AtFBA2/PII1/GGP/ATCSLG3/TPPG/AtBAM3/ATSPS4F/ATGID1B/GATL7/GAUT15/SBPASE/GATL2/GATL10/GPP/RRT2/AtSS2/MEE25/ATCSLB04/AGP17/TPPE/AtFBA1/OSU1/GATL9/NA/ADO3/GAPB/GBSS1/HSR8/AGM1/GATL8/CAGE1";40
"GO:0005984";"GO:0005984";"disaccharide metabolic process";"14/908";"56/12417";0,25;3,41877753303965;5,09539806077774;3,61057076550971e-05;0,00134274199279496;0,0011822950074258;"TPPJ/ATTPPA/RS5/ASUS1/ATSPS2F/TPPI/TPPG/AtBAM3/ATSPS4F/SBPASE/TPPE/AMY2/ATSUC5/ATSUC1";14
"GO:2000030";"GO:2000030";"regulation of response to red or far red light";"13/908";"51/12417";0,254901960784314;3,48581238662866;4,99636084083196;5,48080082236163e-05;0,00198462682409727;0,00174747970818234;"anac081/BBX20/BBX19/NA/BBX28/TCP2/HYH/SPA1/BBX25/BBX18/AtFDA10/BBX22/BBX24";13
"GO:0051552";"GO:0051552";"flavone metabolic process";"6/908";"12/12417";0,5;6,83755506607929;5,6824838516436;9,47106777119643e-05;0,00310130044553122;0,00273071971603919;"ATMYB111/ATGSTF12/UGT78D2/NA/ATRHM1/UGT89C1";6
"GO:0051553";"GO:0051553";"flavone biosynthetic process";"6/908";"12/12417";0,5;6,83755506607929;5,6824838516436;9,47106777119643e-05;0,00310130044553122;0,00273071971603919;"ATMYB111/ATGSTF12/UGT78D2/NA/ATRHM1/UGT89C1";6
"GO:0051554";"GO:0051554";"flavonol metabolic process";"6/908";"12/12417";0,5;6,83755506607929;5,6824838516436;9,47106777119643e-05;0,00310130044553122;0,00273071971603919;"ATMYB111/ATGSTF12/UGT78D2/NA/ATRHM1/UGT89C1";6
"GO:0051555";"GO:0051555";"flavonol biosynthetic process";"6/908";"12/12417";0,5;6,83755506607929;5,6824838516436;9,47106777119643e-05;0,00310130044553122;0,00273071971603919;"ATMYB111/ATGSTF12/UGT78D2/NA/ATRHM1/UGT89C1";6
"GO:0008643";"GO:0008643";"carbohydrate transport";"11/908";"40/12417";0,275;3,76065528634361;4,91189938906028;9,69156389228506e-05;0,00310130044553122;0,00273071971603919;"AtSWEET13/ATSTP13/ATSDX1/ATSTP4/AtSWEET2/ATSUC5/ATSUC1/AtSWEET1/ERDL4/ERD6/ESL1";11
"GO:0042752";"GO:0042752";"regulation of circadian rhythm";"13/908";"55/12417";0,236363636363636;3,23229875851021;4,6601969792769;0,000127069187929154;0,00397380005887537;0,00349896256714011;"LNK1/RVE6/COR27/AtbZIP63/LCL1/BBX19/COR28/LNK2/LCL5/AtCCA1/BBX18/FB/LHY";13
"GO:0009640";"GO:0009640";"photomorphogenesis";"19/908";"102/12417";0,186274509803922;2,54732443638248;4,40736728075745;0,000130430442302487;0,0039882730801827;0,00351170617754765;"PIF7/APRR5/CaS/anac081/BBX20/BBX19/COP3/NA/BBX28/TCP2/PIF8/HYH/SPA1/BBX25/BBX18/AtFDA10/BBX22/ATGSTU17/BBX24";19
"GO:0009631";"GO:0009631";"cold acclimation";"13/908";"57/12417";0,228070175438596;3,11888476698354;4,50350358099258;0,000187036287974279;0,00559482461418713;0,0049262875848603;"AtZAT12/AtCSP1/ATCBF1/ATCBF3/ATCBF2/ATDI21/AZI1/TCF1/LTI30/AtCOR15A/ERD10/AtCOR47/B1L";13
