"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0007623";"GO:0007623";"circadian rhythm";"26/571";"152/15355";0,171052631578947;4,59984791224998;8,76544854030708;6,57553693157151e-11;6,31251545430865e-09;5,4565420502339e-09;"APRR1/COR78/COR27/CIR1/AtbZIP63/APRR5/SPT/COR28/SMXL2/ATBT2/ARR5/LUX/BBX31/BBX7/A/N-InvC/BBX11/APRR9/AtCOR15A/ELF4/ELF3/ATGRP7/ERD7/AtFDA10/ADO3/FB/EFL4";26
"GO:0048511";"GO:0048511";"rhythmic process";"26/571";"152/15355";0,171052631578947;4,59984791224998;8,76544854030708;6,57553693157151e-11;6,31251545430865e-09;5,4565420502339e-09;"APRR1/COR78/COR27/CIR1/AtbZIP63/APRR5/SPT/COR28/SMXL2/ATBT2/ARR5/LUX/BBX31/BBX7/A/N-InvC/BBX11/APRR9/AtCOR15A/ELF4/ELF3/ATGRP7/ERD7/AtFDA10/ADO3/FB/EFL4";26
"GO:0050832";"GO:0050832";"defense response to fungus";"34/571";"256/15355";0,1328125;3,57151652802102;8,15395021426642;1,08766563830874e-10;9,63839088716669e-09;8,33143071935279e-09;"ATMYB44/ATWRKY51/ABR1/CYP81F2/PROSCOOP12/PRX62/JAO2/EDR4/ERF109/ADR1-L1/ATWRKY18/NA/AtBBE19/CYP707A1/AtPME41/ATSYP122/LTI30/ATBAG6/COR15B/ATWRKY54/AtC3H29/ATWRKY33/JAO4/NA/ATWRKY40/VQ10/ATMYB122/NA/ABCG36/AtLYK3/AtHMAD1/AtCOR47/ATEXO70B2/AtLEA14";34
"GO:0031347";"GO:0031347";"regulation of defense response";"38/571";"318/15355";0,119496855345912;3,21343995417947;7,83851060873269;2,0199443104989e-10;1,66212560406767e-08;1,43674234415937e-08;"ATMYB44/CPK28/LecRK-IX.2/BIR1/PROSCOOP12/CML46/CBP60G/ANAC091/SAG101/JAO2/EDR4/ATGRP8/ATWRKY18/AtNUDT7/BAP1/PBL1/ATSYP122/NIMIN-2/AtC2/ATERF-4/A-PTF-1/ATWRKY54/JAO4/ATGRP7/ATWRKY40/SARD1/JAZ6/JAZ9/ABCG36/NILR2/AtLYK3/AtHMAD1/AtJAZ1/JAZ5/APK2A/OSCA1.3/ATEXO70B2/PLIP2";38
"GO:0009751";"GO:0009751";"response to salicylic acid";"28/571";"185/15355";0,151351351351351;4,07005253940455;8,25603883198162;2,3718877840798e-10;1,82160981817329e-08;1,57460059209789e-08;"ATBT4/ATMYB44/LecRK-IX.2/BT1/AtDMR6/PROSCOOP15/NHL3/EDR4/ATWRKY18/CRK9/BAP1/ATSYP122/AtBCS1/ATBT2/CRK4/FAMT/AtS40-7/ATWRKY54/LecRK-IV.1/AtSOT1/ATWRKY40/ATWAKL10/PXMT1/ATPP2-A5/AtFBS1/NSL1/DREB26/ABCG40";28
"GO:0080134";"GO:0080134";"regulation of response to stress";"46/571";"461/15355";0,0997830802603037;2,68330857687734;7,21176172889392;1,06737665877427e-09;7,68511194317477e-08;6,64301525789779e-08;"ATMYB44/CPK28/LecRK-IX.2/AtDTX50/BIR1/PROSCOOP12/CML46/CBP60G/ANAC091/SAG101/BURNOUT1/JAO2/EDR4/ATGRP8/ATMYB73/ATWRKY18/AtNUDT7/BAP1/PBL1/ATSYP122/ANAC062/CRK4/ATMAPK3/NIMIN-2/AtC2/ATERF-4/A-PTF-1/ATWRKY54/JAO4/ATGRP7/ATWRKY40/SARD1/JAZ6/JAZ9/ABCG36/DjC53/NILR2/AtLYK3/AtHMAD1/AtJAZ1/JAZ5/APK2A/OSCA1.3/RAS1/ATEXO70B2/PLIP2";46
"GO:0042742";"GO:0042742";"defense response to bacterium";"42/571";"407/15355";0,103194103194103;2,77503582232129;7,13256318144467;2,14367779646477e-09;1,45265695383966e-07;1,25567752040599e-07;"ATMYB44/CPK28/LecRK-IX.2/ATWRKY51/CYP81F2/ATWRKY48/BIR1/PROSCOOP12/CML46/CBP60G/AtDMR6/NA/SAG101/NHL3/RD19/ADR1-L1/ATWRKY18/ATWRKY11/CRK10/AtNUDT7/PBL1/ZAR1/ATERF#011/CRK4/NDR1/AtC2/ATERF-4/BGLU26/ATWRKY54/ATWRKY33/LecRK-IV.1/NHL13/TET8/ATWRKY40/SARD1/PXMT1/ABCG36/AtHMAD1/AtJAZ1/AtMYB51/APK2A/ATEXO70B2";42
"GO:0009414";"GO:0009414";"response to water deprivation";"43/571";"429/15355";0,1002331002331;2,69541025232794;6,99946067401244;3,33547970444422e-09;2,1347070108443e-07;1,84524198854049e-07;"ATMYB44/ATMYB96/COR78/AtDTX50/CYP707A3/AtCML37/EGR2/CBP60G/ATSTP13/AtCor6.6/DREB2/RD19/ATCBF1/ATCBF3/ATCBL1/AtLEA5/LTI30/AIK1/AtRDUF1/DREB2/AtCOR15A/CID1/ATCAMBP25/ATWRKY54/SMXL8/ATWRKY33/ATGRP7/ERD7/ATCOR413-PM1/ABCG36/ANAC019/AtATL78/STZ/ERD10/AtCOR47/HUP35/LRK10L1.1/ABCG40/AFP2/ATDDF1/ERD6/ATEXO70B2/AtLEA14";43
"GO:0001101";"GO:0001101";"response to acid chemical";"45/571";"470/15355";0,0957446808510638;2,57471028803518;6,81409242042615;5,9522610286143e-09;3,60894984471772e-07;3,11957835627098e-07;"ATMYB44/ATMYB96/COR78/AtDTX50/CYP707A3/AtCML37/EGR2/CBP60G/ATSTP13/AtCor6.6/DREB2/RD19/ATCBF1/ATCBF3/ATCBL1/AtLEA5/LTI30/AIK1/AtRDUF1/ATMAPK3/DREB2/AtCOR15A/CID1/ATCAMBP25/ATWRKY54/SMXL8/ATWRKY33/ATGRP7/ERD7/ATCOR413-PM1/AtFBS1/ABCG36/ANAC019/AtATL78/STZ/ERD10/AtCOR47/HUP35/LRK10L1.1/ABCG40/AFP2/ATDDF1/ERD6/ATEXO70B2/AtLEA14";45
"GO:0009415";"GO:0009415";"response to water";"43/571";"442/15355";0,0972850678733032;2,61613348020065;6,775458637595;8,18372693888055e-09;4,71382671679519e-07;4,07463457062158e-07;"ATMYB44/ATMYB96/COR78/AtDTX50/CYP707A3/AtCML37/EGR2/CBP60G/ATSTP13/AtCor6.6/DREB2/RD19/ATCBF1/ATCBF3/ATCBL1/AtLEA5/LTI30/AIK1/AtRDUF1/DREB2/AtCOR15A/CID1/ATCAMBP25/ATWRKY54/SMXL8/ATWRKY33/ATGRP7/ERD7/ATCOR413-PM1/ABCG36/ANAC019/AtATL78/STZ/ERD10/AtCOR47/HUP35/LRK10L1.1/ABCG40/AFP2/ATDDF1/ERD6/ATEXO70B2/AtLEA14";43
"GO:0009651";"GO:0009651";"response to salt stress";"44/571";"484/15355";0,0909090909090909;2,44467441490209;6,34680888226967;4,12715659699802e-08;2,2640401903532e-06;1,95703766454142e-06;"ATBT4/ATMYB44/SRO5/AtZAT12/CIPK21/COR78/ATCP1/AZF3/ATSTP13/GASA14/ATVAMP713/PROSCOOP15/RD19/ATMYB73/NA/ATCBL1/AtNUDT7/BGLU27/AtC3H47/AIK1/ATBT2/AtC2/PPR40/RCI2A/BGLU26/AtCOR15A/ATCAMBP25/AtC3H29/ATWRKY33/ATWRKY25/ATGRP7/ABX45/ERD7/AtSOT1/AtFBS1/ABCG36/NSL1/STZ/NA/NA/ATDDF1/RAS1/ERD6/CIPK9";44
"GO:0140546";"GO:0140546";"defense response to symbiont";"38/571";"391/15355";0,0971867007672634;2,61348824917921;6,35130810520463;6,37226668263306e-08;3,33675055381513e-06;2,88428913003391e-06;"LecRK-IX.2/CYP81F2/BIR1/AtCML24/CBP60G/ANAC091/SAG101/AED1/NHL3/ATGRP8/ATWRKY18/ATWRKY11/CRK10/CRK9/AtNUDT7/ATSYP122/AtBCS1/CRK4/ATMYB30/NIMIN-2/NDR1/ATERF-4/TN13/BGLU26/ATWRKY33/PLA/PIP3/ATGRP7/ATWRKY40/SARD1/ATPP2-A5/ABCG36/NILR2/AtLYK3/CAD1/NSL1/AtMYB51/OSCA1.3";38
"GO:0009408";"GO:0009408";"response to heat";"30/571";"277/15355";0,108303249097473;2,91242800331295;6,31227563482904;1,56037500526785e-07;7,22349441457181e-06;6,24399279622161e-06;"ATMYB44/AtZAT12/AtXTH22/AtCML24/DREB2/AT-HSFA3/ATFP6/ERF54/GOSAMT2/AT-HSFA4A/SCL13/BAP1/AtUSP/AT-HSFC1/AT-HSFA6B/DREB2/ATBAG6/AtCOR15A/AtERF48/ATWRKY33/ATWRKY25/XBAT31/AT-HSFA8/ABCG36/DjC53/DREB26/AtCOR47/ABCG40/NA/ATDDF1";30
"GO:0002831";"GO:0002831";"regulation of response to biotic stimulus";"28/571";"247/15355";0,11336032388664;3,0484199181775;6,37818077245264;1,5675986142734e-07;7,22349441457181e-06;6,24399279622161e-06;"ATMYB44/CPK28/LecRK-IX.2/PROSCOOP12/CML46/CBP60G/ANAC091/SAG101/JAO2/EDR4/ATGRP8/ATWRKY18/AtNUDT7/PBL1/ATSYP122/NIMIN-2/AtC2/ATERF-4/JAO4/ATGRP7/ATWRKY40/SARD1/ABCG36/NILR2/AtHMAD1/APK2A/OSCA1.3/ATEXO70B2";28
"GO:0032101";"GO:0032101";"regulation of response to external stimulus";"28/571";"247/15355";0,11336032388664;3,0484199181775;6,37818077245264;1,5675986142734e-07;7,22349441457181e-06;6,24399279622161e-06;"ATMYB44/CPK28/LecRK-IX.2/PROSCOOP12/CML46/CBP60G/ANAC091/SAG101/JAO2/EDR4/ATGRP8/ATWRKY18/AtNUDT7/PBL1/ATSYP122/NIMIN-2/AtC2/ATERF-4/JAO4/ATGRP7/ATWRKY40/SARD1/ABCG36/NILR2/AtHMAD1/APK2A/OSCA1.3/ATEXO70B2";28
"GO:0009753";"GO:0009753";"response to jasmonic acid";"24/571";"207/15355";0,115942028985507;3,11784563059976;6,02885267236289;8,01654843935159e-07;3,55194761620501e-05;3,07030559660996e-05;"ATBT4/ATMYB44/ATWRKY51/PROSCOOP15/JAO2/ATWRKY11/ATSYP122/ATBT2/FAMT/ATERF-4/ATWRKY54/PYL6/JAO4/ATOEP16-1/JAZ6/JAZ9/ATPP2-A5/AtFBS1/DREB26/OPCL1/AtJAZ1/ATLOX3/JAZ5/ABCG40";24
"GO:0070542";"GO:0070542";"response to fatty acid";"24/571";"211/15355";0,113744075829384;3,05873955229455;5,9177304685344;1,13489126461224e-06;4,78219275760962e-05;4,13373021628171e-05;"ATBT4/ATMYB44/ATWRKY51/PROSCOOP15/JAO2/ATWRKY11/ATSYP122/ATBT2/FAMT/ATERF-4/ATWRKY54/PYL6/JAO4/ATOEP16-1/JAZ6/JAZ9/ATPP2-A5/AtFBS1/DREB26/OPCL1/AtJAZ1/ATLOX3/JAZ5/ABCG40";24
"GO:0009631";"GO:0009631";"cold acclimation";"12/571";"58/15355";0,206896551724138;5,56374177184613;6,84328727565891;1,16233851747456e-06;4,78219275760962e-05;4,13373021628171e-05;"AtZAT12/ATCBF1/ATCBF3/ATCBF2/TCF1/LTI30/AtCOR15A/COR15B/ATCOR413-PM1/ERD10/AtCOR47/B1L";12
"GO:0009639";"GO:0009639";"response to red or far red light";"25/571";"234/15355";0,106837606837607;2,87301480383792;5,67403130104053;2,17114607263929e-06;8,62469060579469e-05;7,45518760332765e-05;"CYP707A3/COR27/APRR5/BBX20/SPT/COR28/BBX28/CYP707A1/ATHB-2/DAG1/ARR5/ATMYB30/BBX11/APRR9/AtCOR15A/ELF4/BBX25/ADS2/CYP707A2/ELF3/AtFDA10/BBX22/ATGA2OX2/FB/BEE1";25
"GO:0045892";"GO:0045892";"negative regulation of DNA-templated transcription";"22/571";"196/15355";0,112244897959184;3,01842453268523;5,58905161868163;3,93703741893636e-06;0,000146305390535958;0,00012646646513799;"CDF1/AZF3/COR27/APRR5/COR28/BBX28/ATHB-2/AtWRKY42/DAG1/MRF4/ATERF-4/APRR9/ABS2/TCL2/ATOFP2/TIE2/ATWRKY40/ATWRKY6/STZ/AFP2/AtRAV1/ATOFP12";22
"GO:1902679";"GO:1902679";"negative regulation of RNA biosynthetic process";"22/571";"196/15355";0,112244897959184;3,01842453268523;5,58905161868163;3,93703741893636e-06;0,000146305390535958;0,00012646646513799;"CDF1/AZF3/COR27/APRR5/COR28/BBX28/ATHB-2/AtWRKY42/DAG1/MRF4/ATERF-4/APRR9/ABS2/TCL2/ATOFP2/TIE2/ATWRKY40/ATWRKY6/STZ/AFP2/AtRAV1/ATOFP12";22
"GO:0042343";"GO:0042343";"indole glucosinolate metabolic process";"7/571";"20/15355";0,35;9,41199649737303;7,39784173723728;4,81616684674799e-06;0,000173382006482928;0,000149871507796829;"CYP81F2/PROSCOOP12/CYP81F3/BGLU26/ABCG36/IGMT2/AtMYB51";7
"GO:1900424";"GO:1900424";"regulation of defense response to bacterium";"11/571";"56/15355";0,196428571428571;5,28224293219915;6,30908876562565;5,55368678665686e-06;0,000193874156916021;0,000167584934614909;"CPK28/LecRK-IX.2/PROSCOOP12/CML46/SAG101/PBL1/AtC2/SARD1/AtHMAD1/APK2A/ATEXO70B2";11
"GO:2000022";"GO:2000022";"regulation of jasmonic acid mediated signaling pathway";"9/571";"37/15355";0,243243243243243;6,54115586690018;6,63182475216033;6,25095256754061e-06;0,000211796981111964;0,000183077434331066;"ATMYB44/JAO2/ATWRKY11/ATWRKY54/JAO4/JAZ6/JAZ9/AtJAZ1/JAZ5";9
"GO:0071396";"GO:0071396";"cellular response to lipid";"37/571";"455/15355";0,0813186813186813;2,18677469640692;5,05025942088505;7,08003268548267e-06;0,000233034218676458;0,000201434914901251;"ATMYB44/AtARRE/ATHB-5/ATWRKY51/ABR1/ATMYB96/AtbZIP63/CBP60G/JAO2/BBX20/ATWRKY11/MERI-5/ATCBL1/ATSYP122/AtIDD2/AIK1/ATBT2/ATMAPK3/AtC2/ATERF-4/AIF1/TTL3/ATWRKY54/PYL6/JAO4/CML38/JAZ6/CAR6/JAZ9/ATPP2-A5/AtLYK3/ABF1/AtJAZ1/LRK10L1.1/JAZ5/ABCG40/RAS1";37
"GO:0009867";"GO:0009867";"jasmonic acid mediated signaling pathway";"14/571";"95/15355";0,147368421052632;3,96294589363075;5,69299892827368;1,0509808656607e-05;0,000336313877011424;0,000290709911963457;"ATMYB44/ATWRKY51/JAO2/ATWRKY11/ATSYP122/ATERF-4/ATWRKY54/PYL6/JAO4/JAZ6/JAZ9/ATPP2-A5/AtJAZ1/JAZ5";14
"GO:0006955";"GO:0006955";"immune response";"29/571";"323/15355";0,0897832817337461;2,41439980914478;5,04891328787102;1,11438648079204e-05;0,000346965736722277;0,000299917385726676;"LecRK-IX.2/CYP81F2/BIR1/AtCML24/ATGRP8/ATWRKY11/CRK10/AtNUDT7/CRK41/ATSYP122/ZAR1/AtBCS1/CRK4/ATMYB30/NDR1/ATERF-4/TN13/BGLU26/PLA/PIP3/ATGRP7/ZRK12/ABCG36/NILR2/AtLYK3/CAD1/NSL1/AtMYB51/OSCA1.3";29
"GO:0045087";"GO:0045087";"innate immune response";"26/571";"276/15355";0,0942028985507246;2,53324957486231;5,05142569104358;1,36658364100892e-05;0,000414290619590073;0,000358113053848875;"LecRK-IX.2/CYP81F2/BIR1/AtCML24/ATGRP8/ATWRKY11/CRK10/AtNUDT7/ATSYP122/AtBCS1/CRK4/ATMYB30/NDR1/ATERF-4/TN13/BGLU26/PLA/PIP3/ATGRP7/ABCG36/NILR2/AtLYK3/CAD1/NSL1/AtMYB51/OSCA1.3";26
"GO:0002376";"GO:0002376";"immune system process";"29/571";"327/15355";0,0886850152905199;2,38486586652528;4,97466499352349;1,40813542354707e-05;0,000415941540493905;0,000359540110843598;"LecRK-IX.2/CYP81F2/BIR1/AtCML24/ATGRP8/ATWRKY11/CRK10/AtNUDT7/CRK41/ATSYP122/ZAR1/AtBCS1/CRK4/ATMYB30/NDR1/ATERF-4/TN13/BGLU26/PLA/PIP3/ATGRP7/ZRK12/ABCG36/NILR2/AtLYK3/CAD1/NSL1/AtMYB51/OSCA1.3";29
"GO:0050688";"GO:0050688";"regulation of defense response to virus";"6/571";"16/15355";0,375;10,0842819614711;7,14471514566408;1,49964566736489e-05;0,000417838245233245;0,000361179623529468;"ANAC091/SAG101/ATGRP8/ATWRKY18/ATGRP7/ATWRKY40";6
"GO:0023051";"GO:0023051";"regulation of signaling";"31/571";"363/15355";0,0853994490358127;2,29651232915044;4,91284454435019;1,51915413933048e-05;0,000417838245233245;0,000361179623529468;"ATMYB44/AtARRE/ATHB-5/ABR1/ATMYB96/EGR2/CBP60G/JAO2/BBX20/ATMYB73/ERF109/APD5/ATWRKY11/AtIDD2/ANAC062/AtC2/ATERF-4/ATWRKY54/JAO4/TCL2/CML38/JAZ6/CAR6/JAZ9/ABCG36/AtLYK3/NSL1/ATPUP14/AtJAZ1/JAZ5/RAS1";31
"GO:0006979";"GO:0006979";"response to oxidative stress";"35/571";"435/15355";0,0804597701149425;2,16367735571794;4,83866600686987;1,57282742754914e-05;0,000417838245233245;0,000361179623529468;"ATBT4/BT1/AtZAT12/COR78/AtCML37/PRX62/AtCML24/DIN10/ATBCB/DREB2/AtBBE19/AT-HSFA4A/ATERF6/AtNUDT7/AtLEA5/NA/AtUSP/AIK1/ATBT2/ATMAPK3/NA/GATL10/AGC2/NA/PPR40/ATWRKY54/VQ10/ATLOX4/NA/STZ/FB/HUP35/ABCG40/NA/AtGolS3";35
"GO:0010646";"GO:0010646";"regulation of cell communication";"31/571";"364/15355";0,0851648351648352;2,29020322934509;4,89583034320519;1,60370391578263e-05;0,000417838245233245;0,000361179623529468;"ATMYB44/AtARRE/ATHB-5/ABR1/ATMYB96/EGR2/CBP60G/JAO2/BBX20/ATMYB73/ERF109/APD5/ATWRKY11/AtIDD2/ANAC062/AtC2/ATERF-4/ATWRKY54/JAO4/TCL2/CML38/JAZ6/CAR6/JAZ9/ABCG36/AtLYK3/NSL1/ATPUP14/AtJAZ1/JAZ5/RAS1";31
"GO:0051253";"GO:0051253";"negative regulation of RNA metabolic process";"22/571";"214/15355";0,102803738317757;2,76453835703881;5,10850185758864;1,62173017591742e-05;0,000417838245233245;0,000361179623529468;"CDF1/AZF3/COR27/APRR5/COR28/BBX28/ATHB-2/AtWRKY42/DAG1/MRF4/ATERF-4/APRR9/ABS2/TCL2/ATOFP2/TIE2/ATWRKY40/ATWRKY6/STZ/AFP2/AtRAV1/ATOFP12";22
"GO:0016143";"GO:0016143";"S-glycoside metabolic process";"15/571";"112/15355";0,133928571428571;3,60152927195397;5,43044411499635;1,67702297321065e-05;0,000417838245233245;0,000361179623529468;"CYP81F2/CBF4/PROSCOOP12/CYP81F3/ATMYB73/BGLU27/NGAL2/BGLU26/AtGRF1/FMO/NA/ABCG36/IGMT2/AtMYB51/ATDDF1";15
